日期,股票代码,股票名,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-07,000001,平安银行,11.01,11.03,11.04,10.97,1126270,1240098147.39,0.64,0.64,0.07,0.58
2025-05-07,000002,万  科Ａ,7.03,6.9,7.06,6.88,1354624,942344427.04,2.64,1.02,0.07,1.39
2025-05-07,000004,*ST国华,7.19,7.73,7.9,7.19,291125,212008743.94,9.38,2.11,0.16,23.05
2025-05-07,000006,深振业Ａ,6.55,6.56,6.66,6.49,318051,209069576.61,2.63,1.55,0.1,2.36
2025-05-07,000007,全新好,6.94,6.78,7.04,6.73,89760,61497633.0,4.55,-0.59,-0.04,2.59
2025-05-07,000008,神州高铁,2.75,2.76,2.77,2.72,669571,183846620.26,1.82,0.73,0.02,2.47
2025-05-07,000009,中国宝安,8.03,8.05,8.14,7.99,304128,244624813.34,1.89,1.26,0.1,1.19
2025-05-07,000010,美丽生态,2.75,2.77,2.8,2.73,203643,56257119.0,2.56,1.47,0.04,3.87
2025-05-07,000011,深物业A,8.39,8.45,8.54,8.37,49702,41987280.0,2.05,1.68,0.14,0.94
2025-05-07,000012,南  玻Ａ,4.82,4.85,4.88,4.8,132069,63882781.53,1.67,1.25,0.06,0.67
2025-05-07,000014,沙河股份,10.77,10.74,10.99,10.65,73183,79155964.2,3.21,1.32,0.14,3.02
2025-05-07,000016,深康佳Ａ,5.58,5.41,5.69,5.33,1709916,940181254.7,6.46,-2.87,-0.16,10.71
2025-05-07,000017,深中华A,6.59,6.64,6.73,6.5,332645,220267914.7,3.48,0.45,0.03,10.98
2025-05-07,000019,深粮控股,6.84,6.91,6.95,6.77,213550,146608833.31,2.64,1.17,0.08,5.13
2025-05-07,000020,深华发Ａ,11.99,12.07,12.16,11.78,30797,36804953.0,3.19,1.26,0.15,1.7
2025-05-07,000021,深科技,18.72,18.41,18.8,18.25,287046,530501087.34,2.97,-0.49,-0.09,1.84
2025-05-07,000025,特  力Ａ,17.59,17.33,17.65,17.18,169870,295074369.86,2.7,-0.4,-0.07,4.32
2025-05-07,000026,飞亚达,10.43,10.41,10.54,10.31,55969,58256755.4,2.23,1.07,0.11,1.53
2025-05-07,000027,深圳能源,6.52,6.49,6.56,6.47,205772,133849979.76,1.38,-0.46,-0.03,0.43
2025-05-07,000028,国药一致,24.9,24.78,24.93,24.71,26616,65985197.5,0.89,0.24,0.06,0.56
2025-05-07,000029,深深房Ａ,16.11,15.95,16.4,15.9,52042,84032727.6,3.14,0.19,0.03,0.58
2025-05-07,000030,富奥股份,6.0,6.01,6.11,5.99,144634,87432246.3,2.01,0.5,0.03,0.85
2025-05-07,000031,大悦城,2.69,2.67,2.78,2.65,246144,66249442.27,4.92,1.14,0.03,0.61
2025-05-07,000032,深桑达Ａ,23.59,23.13,23.66,22.85,226004,522976879.72,3.47,-0.81,-0.19,3.51
2025-05-07,000034,神州数码,43.38,41.7,43.48,41.23,558641,2345412070.58,5.27,-2.39,-1.02,9.4
2025-05-07,000035,中国天楹,4.37,4.43,4.44,4.34,237680,104296966.02,2.31,2.31,0.1,0.98
2025-05-07,000036,华联控股,3.79,3.71,3.83,3.69,156059,58450424.65,3.8,0.82,0.03,1.05
2025-05-07,000037,深南电A,8.58,8.56,8.65,8.47,134460,115147284.09,2.12,0.59,0.05,3.97
2025-05-07,000039,中集集团,7.85,7.72,7.86,7.67,635192,491650125.1,2.44,-0.9,-0.07,2.76
2025-05-07,000042,中洲控股,7.08,7.01,7.19,6.96,108561,76550602.0,3.27,-0.43,-0.03,1.63
2025-05-07,000045,深纺织Ａ,10.33,10.17,10.39,10.11,80047,82085077.3,2.74,-0.59,-0.06,1.75
2025-05-07,000048,京基智农,15.92,16.08,16.31,15.56,115463,184072375.78,4.77,2.29,0.36,2.19
2025-05-07,000049,德赛电池,21.58,21.49,21.73,21.3,47393,101923922.62,2.01,0.23,0.05,1.23
2025-05-07,000050,深天马Ａ,8.17,8.18,8.23,8.11,138197,112838345.32,1.48,0.86,0.07,0.56
2025-05-07,000055,方大集团,4.12,4.16,4.18,4.1,235701,97366536.09,1.94,0.97,0.04,3.49
2025-05-07,000056,皇庭国际,3.25,3.25,3.28,3.18,743149,240521537.0,3.14,2.2,0.07,8.22
2025-05-07,000058,深 赛 格,8.49,8.46,8.57,8.4,114543,97207037.6,2.02,0.36,0.03,1.16
2025-05-07,000059,华锦股份,5.33,5.47,5.53,5.33,263003,143056267.2,3.77,3.01,0.16,1.64
2025-05-07,000060,中金岭南,4.6,4.57,4.64,4.55,348408,159423920.27,1.97,0.22,0.01,0.93
2025-05-07,000061,农 产 品,6.48,6.5,6.58,6.46,93358,60685796.87,1.86,0.93,0.06,0.55
2025-05-07,000062,深圳华强,28.61,28.9,30.6,27.66,1229465,3519066101.07,10.43,2.56,0.72,11.77
2025-05-07,000063,中兴通讯,33.33,32.68,33.49,32.41,744816,2444985311.16,3.3,-0.24,-0.08,1.85
2025-05-07,000065,北方国际,10.56,10.55,10.71,10.4,253227,266928079.64,2.98,1.54,0.16,2.6
2025-05-07,000066,中国长城,15.32,15.04,15.4,14.9,917682,1386007800.67,3.3,-0.59,-0.09,2.85
2025-05-07,000068,华控赛格,3.4,3.37,3.41,3.34,90383,30428366.0,2.08,0.3,0.01,0.9
2025-05-07,000069,华侨城Ａ,2.42,2.39,2.46,2.38,489450,118279856.8,3.36,0.42,0.01,0.71
2025-05-07,000070,ST特信,6.27,6.25,6.43,6.23,138408,87418909.79,3.22,0.48,0.03,1.56
2025-05-07,000078,海王生物,2.32,2.33,2.34,2.31,178943,41663084.07,1.3,0.87,0.02,0.68
2025-05-07,000088,盐 田 港,4.58,4.59,4.62,4.57,120362,55325435.0,1.1,0.66,0.03,0.54
2025-05-07,000089,深圳机场,6.91,6.84,6.94,6.82,99430,68133938.46,1.74,-0.58,-0.04,0.48
2025-05-07,000090,天健集团,3.64,3.6,3.7,3.59,305652,111013382.95,3.07,0.56,0.02,1.64
2025-05-07,000096,广聚能源,18.65,17.74,18.68,17.29,205649,364405189.42,7.49,-4.37,-0.81,4.03
2025-05-07,000099,中信海直,23.11,23.39,24.19,23.11,395913,934458657.45,4.73,2.54,0.58,5.1
2025-05-07,000100,TCL科技,4.33,4.26,4.35,4.24,2166861,924113922.18,2.56,-0.7,-0.03,1.2
2025-05-07,000151,中成股份,14.16,13.95,14.25,13.86,47567,66599652.0,2.78,-0.71,-0.1,1.54
2025-05-07,000153,丰原药业,5.88,5.93,5.94,5.86,108189,63861986.0,1.37,1.54,0.09,2.39
2025-05-07,000155,川能动力,10.51,10.49,10.59,10.4,188045,196860545.59,1.82,0.48,0.05,1.02
2025-05-07,000156,华数传媒,7.94,7.81,7.96,7.75,164717,129158167.83,2.68,-0.51,-0.04,0.97
2025-05-07,000157,中联重科,7.7,7.54,7.74,7.5,521632,395059880.29,3.14,-1.31,-0.1,0.74
2025-05-07,000158,常山北明,25.3,25.15,25.58,24.7,2939272,7369596598.14,3.55,1.33,0.33,18.51
2025-05-07,000159,国际实业,5.39,5.36,5.43,5.31,91292,48936684.29,2.25,0.56,0.03,1.9
2025-05-07,000166,申万宏源,4.83,4.77,4.89,4.76,829950,399109274.14,2.73,0.21,0.01,0.37
2025-05-07,000301,东方盛虹,8.97,8.91,8.97,8.85,109528,97684322.86,1.34,-0.22,-0.02,0.17
2025-05-07,000333,美的集团,74.77,74.36,75.18,74.0,300281,2239595605.11,1.59,0.42,0.31,0.44
2025-05-07,000338,潍柴动力,15.6,14.99,15.65,14.99,789551,1201210866.74,4.26,-3.35,-0.52,1.58
2025-05-07,000400,许继电气,22.01,21.91,22.13,21.72,166286,363680741.73,1.87,0.18,0.04,1.65
2025-05-07,000401,冀东水泥,4.76,4.77,4.84,4.73,152262,72559797.77,2.33,0.85,0.04,0.96
2025-05-07,000402,金 融 街,2.88,2.81,2.94,2.8,436489,124828621.76,5.04,1.08,0.03,1.46
2025-05-07,000403,派林生物,22.42,22.22,22.48,22.04,115297,255724877.53,1.97,-0.45,-0.1,1.59
2025-05-07,000404,长虹华意,7.09,7.0,7.13,6.96,147594,103821710.47,2.41,-0.57,-0.04,2.13
2025-05-07,000407,胜利股份,3.31,3.33,3.33,3.29,128933,42710074.65,1.22,1.22,0.04,1.47
2025-05-07,000408,藏格矿业,37.2,36.59,37.35,36.43,88601,325170190.5,2.49,-0.81,-0.3,0.56
2025-05-07,000409,云鼎科技,11.75,11.52,11.79,11.34,386093,444436352.32,3.91,0.09,0.01,9.12
2025-05-07,000410,沈阳机床,6.97,6.91,7.0,6.86,132038,91382039.43,2.03,0.0,0.0,0.79
2025-05-07,000411,英特集团,10.4,10.47,10.51,10.37,48553,50643655.8,1.35,1.16,0.12,1.5
2025-05-07,000415,渤海租赁,3.49,3.22,3.51,3.2,1987103,657559529.73,9.28,-3.59,-0.12,3.68
2025-05-07,000417,合百集团,5.87,5.85,6.08,5.78,372407,220294444.0,5.24,2.09,0.12,4.78
2025-05-07,000419,通程控股,5.53,5.49,5.61,5.43,161436,88780233.0,3.32,1.29,0.07,2.97
2025-05-07,000420,吉林化纤,3.74,3.72,3.77,3.68,620947,231199665.12,2.41,-0.27,-0.01,2.53
2025-05-07,000421,南京公用,6.1,6.11,6.15,6.06,129318,78966711.0,1.49,0.99,0.06,2.25
2025-05-07,000422,湖北宜化,11.38,12.32,12.32,11.2,1055869,1265324691.28,10.0,10.0,1.12,9.98
2025-05-07,000423,东阿阿胶,54.5,55.13,55.33,54.5,94351,519167476.52,1.53,1.72,0.93,1.47
