序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,873665,科强股份,17.5,21.02,3.04,113680.0,194431797.28,28.08,18.5,14.44,14.5,14.46,13.88,17.74,56.71,3.16,2274825000.0,1121254190.0,0.23,0.81,23.67,69.9
2,300368,汇金股份,8.63,20.03,1.44,732673.0,582359075.93,21.28,8.63,7.1,7.1,7.19,1.92,13.85,-81.2,33.21,4564782189.0,4564782189.0,0.0,0.0,80.92,98.85
3,300340,科恒股份,11.75,20.02,1.96,316944.0,361817830.93,20.33,11.75,9.76,9.78,9.79,10.73,15.06,350.28,58.18,3241747039.0,2472958604.0,0.0,0.0,6.33,23.29
4,300949,奥雅股份,46.68,20.0,7.78,56594.0,251289998.2,18.33,46.68,39.55,39.55,38.9,5.27,16.5,-75.72,4.11,2824443420.0,1601173621.0,0.0,0.0,31.9,-2.14
5,300003,乐普医疗,13.77,17.09,2.01,1884043.0,2567299220.35,10.2,14.11,12.91,13.14,11.76,17.22,11.66,17.1,1.68,25896014599.0,22253675243.0,0.07,0.36,17.99,21.43
6,300945,曼卡龙,29.29,16.69,4.19,472772.0,1319166729.63,16.02,29.58,25.56,25.56,25.1,1.79,19.84,44.61,4.63,7676078013.0,6980773482.0,0.31,1.14,164.83,154.92
7,300570,太辰光,78.93,15.9,10.83,272280.0,2077179014.47,18.81,81.71,68.9,68.9,68.1,5.1,14.17,56.47,12.34,17927123612.0,15169795305.0,-0.13,-0.65,-16.05,8.57
8,300740,水羊股份,20.5,15.23,2.71,639052.0,1177429096.93,17.37,20.59,17.5,17.83,17.79,1.9,17.88,47.52,3.9,7961104767.0,7325845232.0,2.76,5.24,67.48,55.07
9,300651,金陵体育,23.38,14.61,2.98,313583.0,733928192.72,14.61,24.48,21.5,23.0,20.4,4.7,41.82,-444.27,3.93,3010239014.0,1752940657.0,-0.93,-0.76,72.93,86.89
10,688205,德科立,61.02,14.18,7.58,75005.0,439202795.0,15.14,61.67,53.58,53.58,53.44,2.06,8.5,164.91,4.31,9589944266.0,5382649316.0,-0.47,-0.83,10.38,-12.54
11,300892,品渥食品,38.53,13.22,4.5,128308.0,466278561.12,18.1,39.86,33.7,33.7,34.03,2.54,19.87,163.14,3.69,3853000000.0,2487593125.0,-0.18,-0.59,36.15,20.41
