序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,873665,科强股份,17.59,21.65,3.13,115964.0,198425504.23,28.08,18.5,14.44,14.5,14.46,12.87,18.1,57.0,3.18,2286524100.0,1127020640.0,1.03,1.09,24.31,70.78
2,300368,汇金股份,8.63,20.03,1.44,734838.0,584227470.93,21.28,8.63,7.1,7.1,7.19,1.75,13.89,-81.2,33.21,4564782189.0,4564782189.0,0.0,0.0,80.92,98.85
3,300340,科恒股份,11.75,20.02,1.96,317816.0,362842430.93,20.33,11.75,9.76,9.78,9.79,9.78,15.1,350.28,58.18,3241747039.0,2472958604.0,0.0,0.0,6.33,23.29
4,300945,曼卡龙,30.12,20.0,5.02,539763.0,1519655793.43,18.17,30.12,25.56,25.56,25.1,1.86,22.65,45.88,4.76,7893597465.0,7178589870.0,1.59,2.87,172.33,162.14
5,300949,奥雅股份,46.68,20.0,7.78,56631.0,251462714.2,18.33,46.68,39.55,39.55,38.9,4.82,16.51,-75.72,4.11,2824443420.0,1601173621.0,0.0,0.0,31.9,-2.14
6,300003,乐普医疗,13.82,17.52,2.06,1921324.0,2618771720.86,10.2,14.11,12.91,13.14,11.76,15.97,11.89,17.16,1.69,25990045153.0,22334480164.0,-0.43,-0.72,18.42,21.87
7,300570,太辰光,79.22,16.33,11.12,276904.0,2113826997.47,18.81,81.71,68.9,68.9,68.1,4.72,14.41,56.67,12.39,17992990404.0,15225531282.0,-0.16,-0.29,-15.74,8.97
8,300651,金陵体育,23.27,14.07,2.87,326457.0,763656993.72,14.61,24.48,21.5,23.0,20.4,4.45,43.54,-442.18,3.91,2996076213.0,1744693289.0,1.62,1.17,72.12,86.01
9,688205,德科立,60.7,13.59,7.26,76650.0,449237796.0,15.14,61.67,53.58,53.58,53.44,1.91,8.69,164.04,4.29,9539652851.0,5354421722.0,-0.02,-0.05,9.8,-13.0
10,688656,浩欧博,105.85,13.52,12.61,24809.0,251641522.0,14.49,105.99,92.48,92.8,93.24,4.29,3.93,1018.01,8.38,6674724019.0,6674724019.0,0.83,1.25,18.87,11.19
11,688379,华光新材,32.47,13.25,3.8,37800.0,115516357.0,14.2,32.79,28.72,28.8,28.67,2.57,4.2,7.66,2.74,2925076834.0,2925076834.0,-0.03,1.47,25.85,59.01
12,301177,迪阿股份,34.08,12.77,3.86,50718.0,161898777.81,14.66,34.23,29.8,30.05,30.22,2.27,12.68,164.47,2.15,13632340800.0,1363540800.0,4.54,5.48,27.21,49.21
13,300740,水羊股份,20.04,12.65,2.25,706518.0,1314621376.4,19.79,21.02,17.5,17.83,17.79,1.91,19.77,46.45,3.81,7782465343.0,7161460412.0,1.01,-0.25,63.73,51.59
14,300892,品渥食品,38.29,12.52,4.26,133236.0,485277009.12,18.1,39.86,33.7,33.7,34.03,2.4,20.64,162.13,3.67,3829000000.0,2472098125.0,-0.6,-1.87,35.3,19.66
15,831152,昆工科技,21.1,11.88,2.24,52543.0,110263539.54,18.61,22.59,19.08,19.53,18.86,8.13,6.4,-22.4,5.83,2349309870.0,1733601848.0,0.0,-0.05,-0.28,89.24
16,300648,星云股份,35.88,11.88,3.81,149097.0,528584431.7,16.5,37.69,32.4,32.43,32.07,3.68,14.04,-388.66,4.49,6253216632.0,3810077071.0,-0.33,-0.75,33.38,56.0
17,300163,先锋新材,4.07,11.51,0.42,1331163.0,560939219.22,18.9,4.38,3.69,3.69,3.65,11.3,31.29,19.27,3.79,1929180000.0,1731618338.0,0.25,0.25,49.63,73.93
18,301108,洁雅股份,36.1,10.63,3.47,57408.0,199758178.61,12.23,37.0,33.01,33.66,32.63,3.21,12.43,72.11,1.58,2902343360.0,1667193340.0,0.28,0.5,31.99,40.19
19,873305,九菱科技,50.43,10.59,4.83,60638.0,295844459.35,13.64,51.87,45.65,45.98,45.6,2.56,16.72,130.38,10.05,3271279624.0,1829458742.0,0.66,1.12,70.31,170.98
20,600110,诺德股份,3.59,10.12,0.33,400075.0,138496573.0,9.51,3.59,3.28,3.28,3.26,2.98,2.31,-41.34,1.09,6229299546.0,6229299546.0,0.0,0.0,-16.32,-10.25
21,002969,嘉美包装,3.7,10.12,0.34,460762.0,165188668.9,10.71,3.7,3.34,3.36,3.36,1.77,4.85,70.29,1.53,3535169773.0,3514170549.0,0.0,0.0,12.8,19.35
22,002418,康盛股份,3.82,10.09,0.35,1357142.0,505028312.0,9.51,3.82,3.49,3.49,3.47,2.66,11.94,86.52,3.03,4341048000.0,4341035681.0,0.0,0.0,1.87,56.56
23,000533,顺钠股份,7.12,10.05,0.65,274876.0,194161218.44,7.73,7.12,6.62,6.63,6.47,0.52,4.01,63.05,5.54,4918609920.0,4876505088.0,0.0,0.0,9.71,17.49
24,603023,威帝股份,4.05,10.05,0.37,539454.0,209809141.0,12.23,4.05,3.6,3.7,3.68,9.84,9.67,705.43,2.94,2260375498.0,2260375498.0,0.0,0.0,45.68,47.81
25,002298,中电鑫龙,6.57,10.05,0.6,539233.0,344856390.56,9.88,6.57,5.98,5.99,5.97,1.34,8.25,28.8,2.36,4862528620.0,4294581783.0,0.0,0.0,-1.05,23.5
26,000989,九芝堂,10.29,10.05,0.94,866909.0,879524590.05,7.91,10.29,9.55,9.57,9.35,4.4,12.49,18.89,2.44,8807643303.0,7142838002.0,0.0,0.0,30.09,34.33
27,603711,香飘飘,15.02,10.04,1.37,131523.0,190249633.0,11.14,15.02,13.5,13.63,13.65,2.07,3.19,-82.54,1.78,6198521190.0,6198521190.0,0.0,0.0,5.77,-8.41
28,603900,莱绅通灵,13.04,10.04,1.19,625420.0,772147636.0,13.84,13.04,11.4,11.54,11.85,1.32,18.31,39.46,2.31,4473030874.0,4453275274.0,4.49,4.91,124.05,135.8
29,603208,江山欧派,16.67,10.03,1.52,80648.0,130381766.0,9.83,16.67,15.18,15.26,15.15,3.84,4.55,213.35,2.3,2953468476.0,2953468476.0,0.0,0.0,1.46,-9.4
30,603535,嘉诚国际,11.52,10.03,1.05,386868.0,422945086.0,10.79,11.52,10.39,10.51,10.47,2.68,8.1,23.55,2.31,5885716884.0,5502980713.0,0.0,0.0,30.61,43.28
31,603238,诺邦股份,17.66,10.03,1.61,116189.0,197763385.0,9.84,17.66,16.08,16.08,16.05,1.57,6.55,25.75,2.28,3134808940.0,3134808940.0,0.0,0.0,37.01,39.49
32,002951,金时科技,10.2,10.03,0.93,16660.0,16993628.4,0.0,10.2,10.2,10.2,9.27,0.5,0.41,-40.83,2.14,4131000000.0,4130984700.0,0.0,0.0,67.21,52.69
33,603151,邦基科技,17.12,10.03,1.56,61236.0,102275190.0,10.35,17.12,15.51,15.82,15.56,3.69,7.58,25.68,2.26,2876160000.0,1383843840.0,0.0,0.0,51.37,71.03
