序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,872931,无锡鼎邦,22.1,20.7,3.79,62194.0,131145538.34,22.94,23.0,18.8,18.9,18.31,26.73,21.61,62.52,5.19,2075853000.0,635945180.0,1.94,-0.54,55.63,108.1
2,301105,鸿铭股份,39.72,20.0,6.62,33864.0,130562242.47,8.55,39.72,36.89,39.2,33.1,38.72,20.6,123.1,2.35,1986000000.0,652897381.0,0.0,0.0,32.18,42.88
3,301316,慧博云通,50.11,20.0,8.35,21810.0,109289910.0,0.0,50.11,50.11,50.11,41.76,1.27,0.9,1215.82,20.0,20244440000.0,12168036065.0,0.0,0.0,91.55,95.97
4,688173,希荻微,16.51,19.99,2.75,215957.0,340178859.0,11.05,16.51,14.99,14.99,13.76,20.45,8.99,-62.11,4.62,6774203307.0,3964498801.0,0.0,0.0,31.34,49.01
5,688336,三生国健,55.52,17.53,8.28,124816.0,669906227.0,12.85,56.6,50.53,51.41,47.24,21.83,2.02,83.15,6.04,34243947227.0,34243947227.0,0.93,0.05,111.5,159.2
6,300491,通合科技,21.96,14.02,2.7,194128.0,418918742.94,15.89,22.83,19.77,19.91,19.26,19.82,12.52,-147.11,3.36,3837248654.0,3404957402.0,-0.45,-2.57,-12.27,37.94
7,833580,科创新材,17.07,11.86,1.81,95071.0,156618459.82,15.86,17.99,15.57,16.55,15.26,24.32,17.01,163.24,4.5,1468020000.0,954273786.0,-2.85,-1.33,23.16,79.12
8,300745,欣锐科技,19.22,10.78,1.87,119010.0,221214535.0,13.31,19.7,17.39,17.8,17.35,28.38,8.42,-23.62,1.42,3221548595.0,2715501832.0,-0.67,-2.34,4.29,20.73
9,600149,廊坊发展,6.22,10.09,0.57,155623.0,94806877.0,6.19,6.22,5.87,6.0,5.65,6.43,4.09,84.03,9.89,2364595200.0,2364595200.0,0.0,0.0,42.33,52.45
10,600770,综艺股份,7.55,10.06,0.69,2160870.0,1630492383.0,1.75,7.55,7.43,7.55,6.86,50.21,16.62,-377.99,2.99,9815000000.0,9815000000.0,0.0,0.0,65.93,80.19
11,600379,宝光股份,11.94,10.05,1.09,156972.0,187231025.0,1.29,11.94,11.8,11.94,10.85,34.97,4.75,52.58,5.12,3942606674.0,3942606674.0,0.0,0.0,26.48,26.35
12,002471,中超控股,4.28,10.03,0.39,1561475.0,661966986.0,8.48,4.28,3.95,3.95,3.89,4.14,11.97,-72.38,3.39,5859320000.0,5585386146.0,0.0,0.0,62.74,56.78
13,601956,东贝集团,6.91,10.03,0.63,527386.0,354878886.0,10.67,6.91,6.24,6.26,6.28,7.77,8.53,23.74,1.69,4296513896.0,4274719826.0,0.0,0.0,34.96,43.06
14,603192,汇得科技,21.41,10.02,1.95,8850.0,18947208.0,0.0,21.41,21.41,21.41,19.46,2.81,0.64,39.07,1.92,3022100010.0,2968853340.0,0.0,0.0,31.11,44.27
15,002094,青岛金王,9.0,10.02,0.82,1156364.0,1019540129.7,11.25,9.0,8.08,8.21,8.18,4.69,16.75,177.95,4.18,6218077941.0,6214081941.0,0.0,0.0,52.54,63.64
16,603390,通达电气,12.85,10.02,1.17,524223.0,648853316.0,10.27,12.85,11.65,12.0,11.68,37.44,14.99,60.29,2.81,4518984994.0,4494355155.0,0.0,0.0,14.83,17.03
17,600137,浪莎股份,24.73,10.01,2.25,18125.0,44823125.0,0.0,24.73,24.73,24.73,22.48,4.11,1.86,64.53,4.37,2404190951.0,2404190951.0,0.0,0.0,61.11,76.01
18,603839,安正时尚,7.58,10.01,0.69,87438.0,64635438.0,9.87,7.58,6.9,6.9,6.89,2.85,2.19,32.82,1.61,3026028173.0,3026028173.0,0.0,0.0,33.45,37.32
19,603359,东珠生态,8.47,10.0,0.77,477870.0,392400526.0,13.25,8.47,7.45,7.5,7.7,5.31,10.71,-2392.26,1.41,3778433120.0,3778433120.0,0.0,0.0,84.13,53.16
20,600495,晋西车轴,4.84,10.0,0.44,901448.0,421868375.0,10.91,4.84,4.36,4.36,4.4,21.86,7.46,186.97,1.79,5847643888.0,5847643888.0,0.0,0.0,22.84,27.37
21,002952,亚世光电,21.58,9.99,1.96,62666.0,131151009.5,10.7,21.58,19.48,20.18,19.62,34.6,4.75,198.82,4.08,3546457200.0,2849531791.0,0.0,0.0,-4.89,-19.63
22,002364,中恒电气,17.28,9.99,1.57,273523.0,469600423.0,2.86,17.28,16.83,16.83,15.71,6.86,4.9,119.98,3.97,9738402509.0,9644032973.0,0.0,0.0,-7.49,60.15
23,000695,滨海能源,13.76,9.99,1.25,12273.0,16887648.0,0.0,13.76,13.76,13.76,12.51,6.91,0.55,-77.59,20.8,3056750137.0,3050872209.0,0.0,0.0,17.71,32.95
24,600249,两面针,6.61,9.98,0.6,480652.0,310808609.0,10.82,6.61,5.96,5.96,6.01,4.99,8.74,-64.14,1.68,3635500000.0,3635500000.0,0.0,0.0,22.63,29.86
25,600463,空港股份,14.34,9.97,1.3,339442.0,458043460.0,19.48,14.34,11.8,13.5,13.04,33.77,11.31,286.47,4.36,4302000000.0,4302000000.0,0.0,0.0,35.16,44.41
26,603070,万控智造,14.56,9.97,1.32,136961.0,196307093.0,9.44,14.56,13.31,13.31,13.24,44.66,3.46,157.25,2.73,5838560000.0,5757270180.0,0.0,0.0,-7.2,10.64
27,603333,尚纬股份,6.18,9.96,0.56,137074.0,82420811.0,10.32,6.18,5.6,5.6,5.62,10.49,2.21,-66.25,1.85,3841040481.0,3841040481.0,0.0,0.0,23.35,10.95
28,002431,棕榈股份,2.9,9.85,0.26,259668.0,75303653.3,0.0,2.9,2.9,2.9,2.64,3.68,1.43,-8.12,3.51,5257167169.0,5257167169.0,0.0,0.0,42.16,38.76
29,300848,美瑞新材,19.15,9.81,1.71,97870.0,185065096.08,12.9,19.84,17.59,17.63,17.44,46.68,4.09,112.95,5.45,8194048057.0,4584963625.0,0.1,0.63,7.28,17.85
30,300831,派瑞股份,15.24,9.33,1.3,147089.0,218943038.0,11.26,15.67,14.1,14.2,13.94,37.43,7.97,80.09,5.25,4876800000.0,2811539818.0,0.26,-0.33,-2.12,-5.34
31,002735,王子新材,17.09,9.06,1.42,1440149.0,2405877183.83,13.72,17.24,15.09,15.63,15.67,15.65,51.32,193.92,3.77,6528491991.0,4795382393.0,0.71,-0.06,83.76,84.56
32,300632,光莆股份,13.08,8.91,1.07,98549.0,123492809.0,7.83,13.09,12.15,12.18,12.01,22.77,4.45,51.0,2.23,3991775590.0,2893434099.0,2.19,3.89,-15.67,17.94
33,300464,星徽股份,5.64,8.88,0.46,473344.0,274376250.27,12.74,6.16,5.5,5.5,5.18,13.18,13.32,-229.33,20.22,2606901979.0,2004132687.0,0.53,0.89,3.3,9.09
34,301297,富乐德,44.2,8.33,3.4,136185.0,591883709.2,7.5,44.77,41.71,42.0,40.8,12.89,9.84,129.4,9.61,14956838000.0,6116838000.0,0.14,0.45,2.81,4.0
35,688755,C汉邦,50.7,8.26,3.87,32909.0,162841877.0,10.36,51.45,46.6,46.6,46.83,3.68,19.9,100.45,3.76,4461600000.0,838615873.0,-0.96,-1.32,122.66,122.66
36,002023,海特高新,10.57,7.97,0.78,254523.0,259369853.76,7.66,10.58,9.83,9.83,9.79,23.99,3.44,104.02,1.82,7830892684.0,7830892684.0,2.03,1.83,-0.19,4.14
37,834062,科润智控,11.64,7.88,0.85,74259.0,83612588.58,11.03,11.8,10.61,10.68,10.79,6.38,5.62,45.57,2.98,2171864264.0,1538240608.0,1.22,2.65,36.3,51.96
38,002099,海翔药业,5.7,7.75,0.41,161337.0,88727650.88,8.13,5.71,5.28,5.3,5.29,21.8,1.0,249.91,1.79,9226676942.0,9209477819.0,1.79,2.33,17.28,10.47
39,301003,江苏博云,31.62,7.51,2.21,40872.0,127653149.68,7.72,31.96,29.69,29.69,29.41,6.95,5.34,24.34,2.87,3132066389.0,2419882173.0,-0.03,-0.35,46.8,55.53
40,301070,开勒股份,65.9,7.38,4.53,22144.0,141835827.0,11.08,66.8,60.0,60.0,61.37,8.74,5.21,-205.78,5.56,4254187680.0,2800855440.0,1.06,0.61,3.96,18.7
41,688455,科捷智能,12.84,7.36,0.88,39173.0,49400566.0,11.62,13.3,11.91,11.96,11.96,22.96,3.02,-13.36,2.51,2322103304.0,1667263304.0,-0.62,-2.73,6.2,17.15
42,600611,大众交通,6.91,7.3,0.47,1333830.0,919019968.0,9.78,7.08,6.45,6.55,6.44,27.47,8.53,-113.16,1.69,16336088990.0,10802516075.0,-0.58,-0.29,-3.76,0.14
