序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,300946,恒而达,70.56,20.0,11.76,89836.0,621374915.15,9.39,70.56,65.04,65.04,58.8,16.14,15.9,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
2,300603,立昂技术,12.92,18.21,1.99,626539.0,791091111.32,11.71,13.12,11.84,12.06,10.93,45.56,16.91,-65.9,4.17,6005193145.0,4786472671.0,1.1,-1.52,-6.31,15.98
3,430564,天润科技,26.53,13.77,3.21,34857.0,86906407.34,14.75,26.63,23.19,23.47,23.32,13.55,10.32,-79.16,6.25,1973593708.0,896248584.0,5.36,4.86,22.26,84.24
4,301057,汇隆新材,18.08,13.71,2.18,102157.0,184296477.33,19.94,19.08,15.91,16.06,15.9,27.62,12.35,43.04,2.77,2122419119.0,1495206291.0,-0.71,0.0,39.18,44.64
5,301378,通达海,29.63,12.96,3.4,48788.0,139137279.5,15.25,30.88,26.88,27.55,26.23,32.55,11.12,-23.89,2.16,2862258000.0,1299634290.0,0.2,1.06,-12.75,3.46
6,301396,宏景科技,108.18,12.69,12.18,85521.0,892167586.73,15.7,111.08,96.01,96.01,96.0,8.57,17.17,136.97,9.75,11862520198.0,5388487990.0,0.17,0.06,185.28,285.26
7,300845,捷安高科,16.6,12.54,1.85,175960.0,290531933.47,18.92,17.7,14.91,14.92,14.75,25.94,17.2,-89.1,2.91,2421821609.0,1698157988.0,-2.35,2.85,21.17,29.59
8,301518,长华化学,29.3,10.73,2.84,142213.0,396915096.16,15.08,29.9,25.91,26.34,26.46,9.43,26.6,54.92,2.86,4107221377.0,1566238180.0,-0.27,-0.14,74.4,82.33
9,002421,达实智能,3.69,10.15,0.34,1397882.0,507602313.0,6.87,3.69,3.46,3.46,3.35,30.41,6.97,-47.16,2.33,7824946248.0,7404692576.0,0.0,0.0,-6.11,7.58
10,600798,宁波海运,3.7,10.12,0.34,208833.0,77268166.0,0.0,3.7,3.7,3.7,3.36,7.31,1.73,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
11,002383,合众思壮,9.63,10.06,0.88,636055.0,606974702.09,9.71,9.63,8.78,8.78,8.75,8.38,8.59,663.42,4.26,7129669737.0,7129669737.0,0.0,0.0,19.04,22.21
