序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,832171,志晟信息,35.3,27.21,7.55,192827.0,619135147.81,33.05,36.07,26.9,27.75,27.75,3.3,29.25,-183.13,16.9,3538233196.0,2327223382.0,0.54,-2.13,31.72,69.63
2,833171,国航远洋,11.49,20.95,1.99,1077589.0,1168645911.68,34.11,12.3,9.06,9.5,9.5,3.62,37.55,-103.4,4.75,6381631635.0,3296922779.0,-0.52,-0.61,84.43,89.92
3,300845,捷安高科,17.7,20.0,2.95,358081.0,607025726.0,18.92,17.7,14.91,14.92,14.75,6.79,35.0,-95.0,3.11,2582303764.0,1810686530.0,0.0,0.0,29.2,38.17
4,300399,天利科技,25.44,20.0,4.24,389244.0,941524206.84,21.7,25.44,20.84,21.15,21.2,5.08,19.7,105.32,9.5,5026944000.0,5026453644.0,0.0,0.0,1.84,3.58
5,300946,恒而达,70.56,20.0,11.76,113805.0,790391635.07,9.39,70.56,65.04,65.04,58.8,2.51,20.14,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
6,301559,中集环科,18.62,19.97,3.1,309620.0,546678365.29,20.88,18.62,15.38,15.47,15.52,16.16,34.4,124.81,2.5,11172000000.0,1675800000.0,0.0,0.0,23.39,21.3
7,301317,鑫磊股份,44.69,17.11,6.53,233981.0,931331735.11,24.61,45.58,36.19,36.36,38.16,1.7,52.23,4.46,4.87,7024821100.0,2002112000.0,-0.11,-0.02,122.45,124.69
8,300240,飞力达,9.57,16.99,1.39,1027448.0,895923770.75,23.11,9.81,7.92,8.03,8.18,2.92,28.27,1482.7,2.46,3555857432.0,3477535872.0,2.03,2.68,48.14,45.66
9,300603,立昂技术,12.74,16.56,1.81,874766.0,1104817938.71,11.71,13.12,11.84,12.06,10.93,7.81,23.61,-64.98,4.11,5921529463.0,4719788068.0,0.16,-0.78,-7.61,14.36
10,300879,大叶股份,44.56,15.44,5.96,396205.0,1672100076.98,21.94,46.2,37.73,37.96,38.6,1.36,19.71,11.61,6.44,9018891998.0,8957827643.0,-1.74,-0.98,162.58,184.18
11,301501,恒鑫生活,72.98,14.33,9.15,79900.0,552633123.0,18.28,75.67,64.0,64.0,63.83,1.71,33.04,22.73,3.67,7443960000.0,1764976198.0,0.45,0.66,82.82,82.82
12,836077,吉林碳谷,13.97,13.67,1.68,312240.0,429603665.19,16.68,14.49,12.44,12.47,12.29,6.42,9.85,87.35,3.32,8209914983.0,4427886733.0,-0.36,-0.99,24.29,25.18
13,301518,长华化学,30.0,13.38,3.54,238490.0,674961532.73,18.29,30.75,25.91,26.34,26.46,1.94,44.61,56.23,2.93,4205346120.0,1603656840.0,4.75,2.63,78.57,86.68
14,430564,天润科技,26.34,12.95,3.02,80928.0,211129410.48,20.54,27.98,23.19,23.47,23.32,3.86,23.96,-78.59,6.21,1959459414.0,889829917.0,-0.04,-0.42,21.38,82.92
15,300085,银之杰,36.4,12.55,4.06,675430.0,2328845774.7,21.4,38.75,31.83,32.4,32.34,2.49,10.64,-250.99,49.54,25721715474.0,23109135504.0,-1.44,-3.6,-13.91,-4.84
16,837592,华信永道,65.21,12.22,7.1,39652.0,244783961.7,18.24,67.8,57.2,58.3,58.11,2.25,10.39,-131.68,10.61,4052801500.0,2489797095.0,0.4,-2.16,-9.93,5.14
