序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,300946,恒而达,70.56,20.0,11.76,86411.0,597209526.35,9.39,70.56,65.04,65.04,58.8,54.35,15.29,105.74,7.06,8467623360.0,3987416160.0,0.0,0.16,162.21,159.79
2,301057,汇隆新材,17.9,12.58,2.0,40997.0,71474445.0,16.04,18.46,15.91,16.06,15.9,40.64,4.96,42.61,2.74,2101288840.0,1480320388.0,4.86,9.15,37.8,43.2
3,300603,立昂技术,12.13,10.98,1.2,265974.0,325985967.9,7.78,12.69,11.84,12.06,10.93,67.7,7.18,-61.87,3.91,5638002542.0,4493801355.0,-1.78,1.25,-12.04,8.89
4,301489,思泉新材,74.14,10.66,7.14,18209.0,130832443.0,9.15,75.0,68.87,68.87,67.0,27.34,5.36,60.33,4.07,4276494103.0,2520794549.0,3.37,7.08,15.32,8.65
5,832278,鹿得医疗,12.25,10.56,1.17,40790.0,48158521.07,10.29,12.5,11.36,11.46,11.08,23.88,5.4,85.09,5.31,2156000000.0,925463000.0,3.46,6.34,34.76,71.33
6,300845,捷安高科,16.29,10.44,1.54,83932.0,136696938.48,17.56,17.5,14.91,14.92,14.75,45.37,8.2,-87.43,2.86,2376594820.0,1666445399.0,-3.44,7.17,18.91,27.17
7,600798,宁波海运,3.7,10.12,0.34,186095.0,68855106.0,0.0,3.7,3.7,3.7,3.36,22.79,1.54,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
8,002383,合众思壮,9.63,10.06,0.88,553227.0,527210952.89,9.71,9.63,8.78,8.78,8.75,26.71,7.47,663.42,4.26,7129669737.0,7129669737.0,0.94,3.22,19.04,22.21
9,000576,甘化科工,10.07,10.05,0.92,216862.0,218138016.0,0.55,10.07,10.02,10.02,9.15,15.02,5.0,150.71,2.71,4394731415.0,4368893557.0,0.0,0.0,31.46,38.71
10,600370,三房巷,2.08,10.05,0.19,318757.0,64677074.0,8.99,2.08,1.91,1.91,1.89,41.52,0.82,-16.63,1.55,8104980884.0,8104980884.0,2.46,4.52,14.29,13.04
11,002564,天沃科技,6.14,10.04,0.56,338604.0,205615738.44,4.66,6.14,5.88,5.88,5.58,19.09,3.94,71.68,33.56,5273673489.0,5273673489.0,0.0,0.0,47.6,37.98
12,002040,南 京 港,8.45,10.03,0.77,219838.0,181654572.2,6.38,8.45,7.96,8.03,7.68,41.88,4.52,25.8,1.25,4139724839.0,4106194225.0,0.0,0.0,27.07,28.22
13,002551,尚荣医疗,4.39,10.03,0.4,742489.0,325887494.42,1.5,4.39,4.33,4.39,3.99,82.26,12.15,66.45,1.4,3711721197.0,2682365113.0,0.0,0.0,33.03,42.53
14,002909,集泰股份,6.92,10.02,0.63,46930.0,32475560.0,0.0,6.92,6.92,6.92,6.29,17.53,1.23,-127.22,2.99,2698800000.0,2636546005.0,0.0,0.0,29.83,42.09
15,002190,成飞集成,29.66,10.01,2.7,176969.0,524888659.98,0.0,29.66,29.66,29.66,26.96,33.91,4.93,5492.96,3.13,10639912313.0,10639912313.0,0.0,0.0,73.25,53.36
16,603803,瑞斯康达,10.44,10.01,0.95,118349.0,122022562.0,11.38,10.44,9.36,9.36,9.49,43.44,2.79,-57.85,2.8,4481193115.0,4435784335.0,0.0,5.67,-21.8,9.43
17,605588,冠石科技,52.01,10.0,4.73,15004.0,78036584.0,0.0,52.01,52.01,52.01,47.28,18.03,2.05,-102.03,3.7,3821830078.0,3801908168.0,0.0,0.0,21.89,27.6
18,600770,综艺股份,4.51,10.0,0.41,55427.0,24997627.0,0.0,4.51,4.51,4.51,4.1,25.43,0.43,-225.79,1.78,5863000000.0,5863000000.0,0.0,0.0,0.67,7.64
19,002427,尤夫股份,7.81,10.0,0.71,646579.0,494573207.87,7.18,7.81,7.3,7.4,7.1,25.31,6.57,364.82,8.24,7696229988.0,7690951084.0,0.77,1.69,120.0,124.43
20,300548,博创科技,53.3,9.67,4.7,174993.0,902163105.91,7.2,53.58,50.08,50.21,48.6,16.89,6.56,42.92,9.22,15399903867.0,14227303867.0,2.42,5.57,-6.33,14.85
21,601022,宁波远洋,10.06,9.47,0.87,539127.0,534598072.0,6.96,10.11,9.47,9.58,9.19,78.0,21.68,18.8,2.21,13164851340.0,2501251340.0,-0.1,0.2,27.83,25.28
22,002651,利君股份,11.81,9.25,1.0,513781.0,609725444.6,2.13,11.89,11.66,11.87,10.81,18.01,9.09,65.78,4.32,12205162600.0,6678125600.0,-0.67,-0.67,72.16,61.12
23,600183,生益科技,28.59,9.12,2.39,164198.0,465669969.0,6.91,28.81,27.0,27.0,26.2,23.15,0.69,30.81,4.45,69455417553.0,67796578636.0,0.46,0.92,-3.44,18.88
24,301378,通达海,28.62,9.11,2.39,18874.0,52464198.5,8.16,29.02,26.88,27.55,26.23,44.08,4.3,-23.08,2.09,2764692000.0,1255333560.0,5.57,5.38,-15.72,-0.07
25,301396,宏景科技,104.55,8.91,8.55,47130.0,480516724.2,10.28,105.88,96.01,96.01,96.0,16.54,9.46,132.38,9.43,11464471129.0,5207676275.0,0.72,4.24,175.71,272.33
26,601008,连云港,6.05,8.23,0.46,769956.0,457331088.0,6.8,6.1,5.72,5.77,5.59,25.02,6.21,82.32,1.86,7505859936.0,7505859936.0,-0.82,1.34,63.51,60.48
27,002809,红墙股份,18.01,8.04,1.34,168297.0,297519571.74,6.48,18.16,17.08,17.5,16.67,12.86,12.22,373.12,2.33,3786224578.0,2480610106.0,0.22,4.95,110.64,127.11
28,002164,宁波东力,10.72,7.96,0.79,444282.0,467386602.28,8.76,10.81,9.94,9.94,9.93,14.19,9.26,89.99,4.11,5704901946.0,5143190337.0,1.71,1.52,81.69,113.97
29,002331,皖通科技,9.82,7.91,0.72,579977.0,567338279.24,6.15,10.01,9.45,9.51,9.1,67.13,14.65,-67.02,2.37,4177739775.0,3887200797.0,-1.9,-0.91,17.89,33.06
30,301032,新柴股份,15.0,7.84,1.09,56762.0,83508399.0,9.35,15.3,14.0,14.1,13.91,20.75,3.55,59.24,3.05,3617001000.0,2398091625.0,2.25,1.49,54.96,59.74
