序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,300603,立昂技术,13.12,20.04,2.19,494805.0,620152592.07,11.71,13.12,11.84,12.06,10.93,62.97,13.36,-66.92,4.23,6098152791.0,4860566676.0,2.5,7.1,-4.86,17.77
2,300946,恒而达,70.56,20.0,11.76,88530.0,612162601.55,9.39,70.56,65.04,65.04,58.8,27.84,15.67,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
3,301057,汇隆新材,18.11,13.9,2.21,78552.0,141190815.79,19.94,19.08,15.91,16.06,15.9,38.94,9.5,43.11,2.77,2125940832.0,1497687275.0,-1.74,-4.63,39.41,44.88
4,301396,宏景科技,109.08,13.63,13.08,65156.0,671557618.82,14.42,109.85,96.01,96.01,96.0,11.43,13.08,138.11,9.83,11961210050.0,5433317341.0,2.06,5.34,187.66,288.46
5,300548,博创科技,53.66,10.41,5.06,259028.0,1356951895.81,10.12,55.0,50.08,50.21,48.6,12.5,9.7,43.21,9.28,15503918227.0,14323398227.0,-1.01,0.32,-5.69,15.62
6,301032,新柴股份,15.35,10.35,1.44,103751.0,154199108.0,9.71,15.35,14.0,14.1,13.91,18.96,6.49,60.62,3.12,3701397690.0,2454047096.0,3.3,2.81,58.57,63.47
7,833171,国航远洋,10.47,10.21,0.97,395677.0,395042917.47,19.26,10.89,9.06,9.5,9.5,20.64,13.79,-94.22,4.32,5815116033.0,3004245561.0,-3.77,6.19,68.06,73.06
8,002421,达实智能,3.69,10.15,0.34,1218608.0,441450207.0,6.87,3.69,3.46,3.46,3.35,48.59,6.07,-47.16,2.33,7824946248.0,7404692576.0,4.24,3.65,-6.11,7.58
9,600798,宁波海运,3.7,10.12,0.34,200333.0,74123166.0,0.0,3.7,3.7,3.7,3.36,13.38,1.66,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
10,002383,合众思壮,9.63,10.06,0.88,598891.0,571185384.89,9.71,9.63,8.78,8.78,8.75,14.46,8.09,663.42,4.26,7129669737.0,7129669737.0,0.0,0.0,19.04,22.21
