序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,833171,国航远洋,11.68,22.95,2.18,780765.0,814700668.87,29.68,11.88,9.06,9.5,9.5,6.79,27.21,-105.11,4.82,6487159051.0,3351441084.0,0.78,3.0,87.48,93.06
2,300946,恒而达,70.56,20.0,11.76,112122.0,778516387.07,9.39,70.56,65.04,65.04,58.8,6.41,19.84,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
3,300845,捷安高科,17.26,17.02,2.51,302658.0,509667414.15,18.92,17.7,14.91,14.92,14.75,14.87,29.59,-92.64,3.03,2518110902.0,1765675113.0,-0.17,-0.17,25.99,34.74
4,300879,大叶股份,44.71,15.83,6.11,302562.0,1249863960.12,19.74,45.35,37.73,37.96,38.6,2.68,15.05,11.65,6.47,9049251823.0,8987981910.0,0.58,-0.29,163.46,185.14
5,872351,华光源海,34.35,15.0,4.48,122607.0,380810823.39,21.59,34.35,27.9,28.77,29.87,4.12,34.77,70.96,6.59,3024017330.0,1211196080.0,3.59,4.09,143.44,233.5
6,300603,立昂技术,12.51,14.46,1.58,760227.0,960208027.0,11.71,13.12,11.84,12.06,10.93,17.59,20.52,-63.81,4.04,5814625870.0,4634579963.0,-0.16,-0.16,-9.28,12.3
7,836077,吉林碳谷,13.93,13.34,1.64,208702.0,282915165.27,16.6,14.48,12.44,12.47,12.29,11.12,6.58,87.1,3.31,8186407711.0,4415208461.0,-0.78,-0.29,23.93,24.82
8,301559,中集环科,17.53,12.95,2.01,123060.0,205557347.15,15.66,17.81,15.38,15.47,15.52,16.64,13.67,117.5,2.35,10518000000.0,1577700000.0,-0.45,-0.28,16.17,14.2
9,430564,天润科技,26.29,12.74,2.97,71411.0,186063473.03,20.54,27.98,23.19,23.47,23.32,8.83,21.14,-78.45,6.2,1955739863.0,888140795.0,-0.76,-1.17,21.15,82.57
10,301057,汇隆新材,17.54,10.31,1.64,133868.0,240415456.93,19.94,19.08,15.91,16.06,15.9,12.07,16.19,41.75,2.69,2059028283.0,1450548581.0,-0.06,-0.9,35.03,40.32
11,836419,万德股份,15.0,10.21,1.39,76901.0,112570620.89,15.06,15.49,13.44,13.44,13.61,5.7,12.21,62.35,2.61,1338871560.0,944915310.0,0.67,0.87,40.19,55.44
12,002421,达实智能,3.69,10.15,0.34,1530306.0,556466698.89,6.87,3.69,3.46,3.46,3.35,11.1,7.63,-47.16,2.33,7824946248.0,7404692576.0,0.0,0.0,-6.11,7.58
13,600798,宁波海运,3.7,10.12,0.34,231224.0,85553024.0,0.0,3.7,3.7,3.7,3.36,2.57,1.92,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
14,000637,茂化实华,4.03,10.11,0.37,352048.0,138418817.49,11.75,4.03,3.6,3.65,3.66,16.26,9.57,-14.94,3.42,2095097685.0,1483097448.0,0.0,0.0,9.21,8.33
15,002383,合众思壮,9.63,10.06,0.88,668355.0,638079602.09,9.71,9.63,8.78,8.78,8.75,2.89,9.03,663.42,4.26,7129669737.0,7129669737.0,0.0,0.0,19.04,22.21
16,000576,甘化科工,10.07,10.05,0.92,251528.0,253046688.07,0.55,10.07,10.02,10.02,9.15,1.58,5.8,150.71,2.71,4394731415.0,4368893557.0,0.0,0.0,31.46,38.71
17,600370,三房巷,2.08,10.05,0.19,389847.0,79463690.0,8.99,2.08,1.91,1.91,1.89,4.62,1.0,-16.63,1.55,8104980884.0,8104980884.0,0.0,0.0,14.29,13.04
18,603332,苏州龙杰,14.36,10.04,1.31,447148.0,638299157.0,4.06,14.36,13.83,14.36,13.05,31.79,20.67,59.21,2.43,3106745562.0,3106745562.0,0.0,0.0,51.32,66.78
