序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,300946,恒而达,70.56,20.0,11.76,110729.0,768684556.67,9.39,70.56,65.04,65.04,58.8,8.19,19.59,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
2,300879,大叶股份,44.9,16.32,6.3,281798.0,1156984211.77,19.74,45.35,37.73,37.96,38.6,3.23,14.02,11.7,6.49,9087707602.0,9026177315.0,-0.33,1.24,164.58,186.35
3,300845,捷安高科,17.1,15.93,2.35,271580.0,455332448.46,18.92,17.7,14.91,14.92,14.75,17.27,26.55,-91.78,3.0,2494768043.0,1749307325.0,0.59,0.41,24.82,33.49
4,300603,立昂技术,12.61,15.37,1.68,738717.0,933172923.57,11.71,13.12,11.84,12.06,10.93,22.12,19.94,-64.32,4.07,5861105693.0,4671626965.0,0.08,0.0,-8.56,13.2
5,836077,吉林碳谷,14.1,14.73,1.81,193699.0,261930703.26,16.6,14.48,12.44,12.47,12.29,13.36,6.11,88.16,3.35,8286313620.0,4469091120.0,0.71,-0.14,25.44,26.34
6,430564,天润科技,26.75,14.71,3.43,68185.0,177471899.23,20.54,27.98,23.19,23.47,23.32,10.92,20.18,-79.82,6.3,1989959732.0,903680725.0,0.56,-0.11,23.27,85.76
7,833171,国航远洋,10.81,13.79,1.31,676886.0,696244888.56,22.32,11.18,9.06,9.5,9.5,7.62,23.59,-97.28,4.46,6003954567.0,3101804634.0,-0.37,-0.92,73.52,78.68
8,873305,九菱科技,44.57,11.7,4.67,47390.0,204963642.85,17.29,46.5,39.6,39.99,39.9,3.42,13.06,115.23,8.63,2891154726.0,1616874403.0,0.0,-2.04,79.0,137.58
9,688302,海创药业-U,54.65,11.53,5.65,34981.0,183788436.0,15.06,56.6,49.22,49.98,49.0,4.07,4.29,-42.14,4.65,5411202431.0,4454801308.0,-0.27,-0.64,83.02,77.96
10,301032,新柴股份,15.46,11.14,1.55,228536.0,345426428.0,12.8,15.78,14.0,14.1,13.91,9.83,14.29,61.05,3.14,3727922364.0,2471633102.0,-1.28,0.72,59.71,64.64
11,836419,万德股份,15.08,10.8,1.47,67725.0,98883294.64,15.06,15.49,13.44,13.44,13.61,6.5,10.75,62.68,2.62,1346012208.0,949954858.0,-1.76,-2.33,40.93,56.27
12,002421,达实智能,3.69,10.15,0.34,1508694.0,548491870.89,6.87,3.69,3.46,3.46,3.35,14.16,7.52,-47.16,2.33,7824946248.0,7404692576.0,0.0,0.0,-6.11,7.58
13,600798,宁波海运,3.7,10.12,0.34,229329.0,84851874.0,0.0,3.7,3.7,3.7,3.36,3.3,1.9,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
