序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301590,N优优,154.9,72.88,65.3,50570.0,802675474.54,32.22,178.88,150.01,150.01,89.6,,61.94,26.5,3.37,6505800000.0,1264690654.0,0.01,-0.04,72.88,72.88
2,300513,恒实科技,9.4,20.05,1.57,390482.0,358701084.9,10.98,9.4,8.54,8.54,7.83,9.23,13.87,-23.48,2.15,2948696857.0,2645505958.0,0.0,0.0,3.18,2.96
3,300082,奥克股份,9.53,20.03,1.59,1164116.0,1059055432.04,18.51,9.53,8.06,8.06,7.94,3.09,17.16,-493.64,2.36,6481335846.0,6463319743.0,0.0,0.0,39.12,51.99
4,300651,金陵体育,29.38,20.02,4.9,269825.0,755248897.41,15.52,29.38,25.58,25.58,24.48,2.44,35.99,-558.28,4.94,3782755442.0,2202797113.0,0.0,0.0,113.05,134.85
5,301306,西测测试,44.92,20.01,7.49,93807.0,387946047.75,21.53,44.92,36.86,37.23,37.43,8.7,23.88,-47.5,3.8,3791248000.0,1764457600.0,0.0,0.0,0.29,20.2
6,688316,青云科技-U,59.03,20.0,9.84,68377.0,369850032.0,17.71,59.03,50.32,50.6,49.19,7.1,19.02,-30.8,44.01,2821615583.0,2121787307.0,0.0,0.0,-27.37,76.21
7,688183,生益电子,37.97,19.07,6.08,255614.0,895450566.0,19.76,38.06,31.76,31.76,31.89,3.68,3.07,39.44,7.32,31584250015.0,31584250015.0,0.24,1.12,29.28,-2.67
8,300476,胜宏科技,103.04,18.64,16.19,531385.0,4962607169.05,20.62,103.97,86.06,86.12,86.85,1.99,6.21,24.14,9.19,88891437569.0,88120705788.0,0.71,2.22,77.93,146.57
9,839493,并行科技,163.97,17.21,24.07,36222.0,543286939.85,17.48,164.37,139.92,142.0,139.9,3.85,8.95,671.21,24.67,9649347553.0,6639664757.0,3.15,4.67,-25.86,131.56
10,301225,恒勃股份,87.99,15.56,11.85,55802.0,452529257.89,16.97,88.0,75.08,76.0,76.14,1.15,18.49,68.79,6.07,9096406200.0,2655538200.0,1.9,2.78,180.49,231.54
