序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,831370,新安洁,5.73,22.7,1.06,217782.0,121911921.59,16.7,5.98,5.2,5.2,4.67,76.21,8.14,-50.29,2.74,1754984400.0,1533113465.0,0.17,10.19,45.43,68.04
2,300422,博世科,5.76,20.0,0.96,163034.0,89754014.74,16.04,5.76,4.99,4.99,4.8,56.76,3.16,-73.66,2.36,3075151041.0,2975272428.0,0.0,7.46,34.27,32.41
3,300804,广康生化,34.38,20.0,5.73,52049.0,170957331.41,10.05,34.38,31.5,31.5,28.65,96.05,18.93,37.17,1.9,2544120000.0,945450000.0,5.3,6.44,41.95,52.39
4,300575,中旗股份,8.18,14.89,1.06,701511.0,570126645.54,9.27,8.49,7.83,8.01,7.12,130.42,20.47,-27.87,1.84,3801707352.0,2803353207.0,-0.61,-0.37,33.88,35.88
5,300815,玉禾田,21.26,14.3,2.66,119366.0,249681360.61,17.15,22.2,19.01,19.01,18.6,31.34,3.09,13.14,2.05,8474065920.0,8224185064.0,-2.03,2.06,29.95,36.37
6,688455,科捷智能,19.63,13.6,2.35,79891.0,158748641.0,10.36,20.74,18.95,18.98,17.28,46.21,6.15,-20.42,3.84,3550069148.0,2548939148.0,-2.24,3.42,62.23,79.11
7,300532,今天国际,12.87,10.47,1.22,121602.0,154743874.94,9.18,13.14,12.07,12.09,11.65,69.35,2.82,20.86,3.32,5834280987.0,5545929023.0,1.18,0.31,-6.74,12.7
8,300261,雅本化学,8.5,10.39,0.8,532541.0,431185488.7,9.48,8.5,7.77,7.88,7.7,53.75,5.68,-160.47,4.11,8188130504.0,7965174705.0,2.53,6.52,25.93,24.09
9,688136,科兴制药,47.07,10.36,4.42,12940.0,59200126.0,10.79,48.0,43.4,43.72,42.65,13.18,0.65,91.85,5.65,9397160708.0,9397160708.0,1.12,3.47,124.57,115.32
10,688211,中科微至,33.39,10.23,3.1,10743.0,35448704.0,11.65,34.53,31.0,31.0,30.29,38.04,0.82,-41.71,1.25,4394414426.0,4394414426.0,1.18,7.71,3.73,14.15
