序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,872392,佳合科技,35.58,30.0,8.21,66087.0,220151951.46,25.72,35.58,28.54,28.66,27.37,9.4,23.54,100.51,6.2,2088546000.0,998837340.0,0.0,0.0,72.89,98.77
2,300511,雪榕生物,6.88,20.07,1.15,944566.0,617475891.57,18.32,6.88,5.83,5.98,5.73,4.98,19.42,134.69,3.01,3901780268.0,3345965199.0,0.0,0.0,94.35,98.27
3,301009,可靠股份,16.12,20.03,2.69,276148.0,401176538.68,22.26,16.12,13.13,13.22,13.43,5.16,21.15,58.94,3.24,4382383200.0,2104590237.0,5.5,3.87,48.03,50.8
4,301335,天元宠物,44.5,20.01,7.42,166543.0,676427847.74,22.65,44.5,36.1,38.29,37.08,4.04,33.39,84.35,2.98,5607000000.0,2219437678.0,0.0,0.0,73.83,97.78
5,300069,金利华电,23.4,20.0,3.9,59099.0,135190559.0,7.13,23.4,22.01,22.01,19.5,4.01,5.05,-873.14,9.98,2737800000.0,2737800000.0,0.0,0.0,35.26,77.68
6,301316,慧博云通,34.8,20.0,5.8,13767.0,47908672.8,0.0,34.8,34.8,34.8,29.0,0.19,0.57,844.35,13.89,14059200000.0,8450362304.0,0.0,0.0,39.65,36.1
7,300945,曼卡龙,20.16,20.0,3.36,280267.0,522062357.57,21.07,20.16,16.62,16.67,16.8,5.35,11.76,30.71,3.19,5283364041.0,4804793220.0,0.0,0.0,74.39,75.46
8,688336,三生国健,39.37,19.99,6.56,34629.0,136314070.0,1.13,39.37,39.0,39.36,32.81,3.13,0.56,58.96,4.28,24282856670.0,24282856670.0,0.0,0.0,71.32,83.8
9,301112,信邦智能,37.82,19.99,6.3,10025.0,37914550.0,0.0,37.82,37.82,37.82,31.52,0.5,2.76,87.97,3.39,4170282812.0,1371236298.0,0.0,0.0,47.33,61.83
10,688135,利扬芯片,25.87,19.99,4.31,280743.0,689255400.0,14.24,25.87,22.8,23.0,21.56,10.95,13.95,-171.58,4.94,5205259187.0,5205259187.0,0.0,0.0,17.11,28.9
11,300723,一品红,47.53,19.99,7.92,153275.0,711106532.16,11.44,47.53,43.0,43.0,39.61,5.69,3.67,94.85,11.09,21468957168.0,19850899272.0,0.0,0.0,128.62,178.6
12,835174,五新隧装,50.6,18.11,7.76,150457.0,760133742.25,14.03,54.0,47.99,49.6,42.84,9.84,17.34,34.99,5.71,4554441131.0,4389639258.0,0.6,-0.37,71.88,75.15
13,832419,路斯股份,31.55,17.24,4.64,110285.0,318543325.39,22.97,32.29,26.11,26.3,26.91,3.82,11.78,49.35,5.73,3259316920.0,2953097321.0,4.47,3.92,109.91,116.1
14,300703,创源股份,18.37,15.9,2.52,352447.0,609904414.03,17.92,18.9,16.06,16.16,15.85,6.8,20.77,40.4,3.76,3313798101.0,3116683280.0,-1.24,-1.61,20.38,28.73
15,301011,华立科技,30.33,15.19,4.0,194898.0,576890386.12,16.64,31.6,27.22,27.86,26.33,18.2,14.09,97.32,5.84,4449168360.0,4194866111.0,0.56,0.07,5.06,18.06
16,837344,三元基因,25.25,14.25,3.15,58748.0,146214216.18,21.0,26.93,22.29,22.3,22.1,8.04,5.17,-62.77,5.05,3075702500.0,2867410099.0,-0.2,-0.51,20.24,41.93
17,688136,科兴制药,41.33,14.23,5.15,50271.0,200266739.0,13.96,42.05,37.0,37.0,36.18,5.61,2.52,80.65,4.96,8251214193.0,8251214193.0,-1.1,-0.96,114.81,89.07
18,688648,中邮科技,45.66,13.92,5.58,89126.0,374534733.0,23.85,47.86,38.3,38.3,40.08,2.98,13.48,-69.89,4.04,6209760000.0,3019446670.0,0.13,-0.48,87.67,96.05
19,300886,华业香料,28.9,13.78,3.5,87020.0,233341062.89,17.24,29.22,24.84,24.9,25.4,3.97,19.94,47.19,3.73,2161662200.0,1261378070.0,1.65,2.85,39.68,53.81
20,301260,格力博,24.48,13.49,2.91,345925.0,776746402.08,24.39,25.4,20.14,20.6,21.57,4.27,16.3,16.87,2.54,12002352420.0,5196390898.0,1.03,1.53,71.31,84.75
21,920128,胜业电气,41.94,12.74,4.74,71494.0,284222369.58,23.87,43.98,35.1,36.77,37.2,8.27,34.54,90.47,6.37,3405108600.0,868158000.0,-0.38,1.08,39.8,45.73
22,300485,赛升药业,9.79,11.89,1.04,295312.0,284858724.39,19.89,10.4,8.66,8.69,8.75,8.44,10.78,29.49,1.39,4715514056.0,2680670212.0,0.0,-0.31,37.31,39.66
23,300963,中洲特材,33.08,11.79,3.49,593628.0,1945830190.25,18.79,35.17,29.61,29.61,29.59,2.86,29.6,209.67,10.2,10837008000.0,6633598328.0,0.3,2.04,259.57,279.36
24,301108,洁雅股份,35.72,11.63,3.72,53045.0,178891917.35,16.44,36.79,31.53,31.53,32.0,4.16,15.41,71.35,1.56,2871792378.0,1229690755.0,0.9,0.11,29.84,38.72
25,839725,惠丰钻石,33.38,11.6,3.47,54984.0,176457759.68,11.87,33.74,30.19,30.48,29.91,8.27,13.07,-265.45,4.88,3046759500.0,1404555696.0,0.39,0.57,-6.52,-14.06
26,300341,麦克奥迪,18.78,10.8,1.83,362850.0,644528271.76,12.04,18.93,16.89,16.96,16.95,10.77,7.04,69.64,5.24,9716966110.0,9677853474.0,0.7,0.27,-1.62,7.25
27,836149,旭杰科技,17.75,10.8,1.73,120553.0,210356765.32,17.17,18.9,16.15,16.25,16.02,5.77,26.97,37.44,7.89,1331526900.0,793353947.0,-1.11,-0.78,30.04,54.21
28,300466,赛摩智能,12.23,10.28,1.14,828344.0,1027509056.92,15.15,13.31,11.63,11.63,11.09,6.82,19.72,-147.77,9.11,6549530775.0,5136431923.0,0.0,-0.57,50.43,64.16
29,688331,荣昌生物,53.5,10.22,4.96,56364.0,289046049.0,8.45,53.8,49.7,49.7,48.54,3.39,3.47,-28.66,16.36,29136541001.0,8678977152.0,0.09,0.98,85.7,77.68
30,301125,腾亚精工,14.59,10.2,1.35,138681.0,196354777.44,15.79,15.2,13.11,13.4,13.24,6.61,23.52,559.89,3.42,2068248053.0,860407608.0,-0.07,-0.68,17.28,31.44
31,002501,利源股份,2.39,10.14,0.22,2143759.0,496480766.48,8.29,2.39,2.21,2.22,2.17,7.17,6.04,-100.87,25.95,8484500000.0,8484497624.0,0.0,0.0,29.19,49.38
32,002431,棕榈股份,2.4,10.09,0.22,216925.0,52062024.0,0.0,2.4,2.4,2.4,2.18,2.32,1.2,-6.72,2.91,4350759036.0,4350759036.0,0.0,0.0,15.38,14.83
33,000677,恒天海龙,6.12,10.07,0.56,895756.0,542441797.38,7.37,6.12,5.71,5.71,5.56,2.79,10.37,101.42,10.21,5287545042.0,5287545042.0,0.0,0.0,57.73,49.27
34,600207,安彩高科,5.03,10.07,0.46,76220.0,38338660.0,0.0,5.03,5.03,5.03,4.57,2.16,0.7,-12.78,2.1,5479242147.0,5479242147.0,0.0,0.0,12.53,12.78
35,002570,贝因美,6.56,10.07,0.6,2372630.0,1530237975.38,10.4,6.56,5.94,5.94,5.96,5.13,21.97,41.39,4.39,7085084264.0,7084769384.0,0.0,0.0,53.27,55.82
36,600881,亚泰集团,1.97,10.06,0.18,2265159.0,435074369.0,8.38,1.97,1.82,1.86,1.79,8.82,7.01,-3.39,2.86,6367337446.0,6367337446.0,0.0,0.0,8.24,8.84
37,600550,保变电气,9.41,10.06,0.86,1640386.0,1502926257.0,6.78,9.41,8.83,8.93,8.55,10.49,8.91,153.02,27.49,17328782997.0,17328782997.0,0.0,0.0,18.51,19.87
38,002573,清新环境,4.27,10.05,0.39,278238.0,115106500.7,11.6,4.27,3.82,3.87,3.88,3.76,1.97,173.63,1.03,6082139232.0,6033487279.0,0.0,0.0,11.49,7.29
39,002277,友阿股份,6.24,10.05,0.57,704125.0,434516369.75,4.59,6.24,5.98,6.14,5.67,3.57,5.05,59.38,1.29,8699638272.0,8699638272.0,0.0,0.0,25.3,6.67
40,301371,敷尔佳,35.37,10.05,3.23,58690.0,202192166.47,9.3,35.49,32.5,32.5,32.14,7.48,9.87,38.71,2.64,14150829600.0,2102392800.0,0.34,0.54,4.15,-5.15
41,002345,潮宏基,11.28,10.05,1.03,505950.0,560900214.0,10.15,11.28,10.24,10.26,10.25,4.56,5.84,13.26,2.69,10022423335.0,9779809237.0,0.0,0.0,79.05,94.15
42,600770,综艺股份,6.24,10.05,0.57,54780.0,34182720.0,0.0,6.24,6.24,6.24,5.67,0.44,0.42,-312.41,2.47,8112000000.0,8112000000.0,0.0,0.0,40.22,48.93
43,000670,盈方微,7.56,10.04,0.69,724309.0,527146423.85,11.21,7.56,6.79,6.88,6.87,8.33,10.03,-121.64,145.0,6346539562.0,5459126743.0,0.0,0.0,4.42,-9.13
44,002040,南 京 港,12.38,10.04,1.13,921966.0,1129470538.02,4.62,12.38,11.86,12.38,11.25,6.99,18.97,37.8,1.83,6065064321.0,6015938995.0,0.0,0.0,89.01,87.86
45,600807,济高发展,3.29,10.03,0.3,289891.0,93775260.0,11.37,3.29,2.95,2.98,2.99,4.85,3.68,-27.56,42.81,2910448265.0,2589290747.0,0.0,0.0,9.67,-6.0
46,603901,永创智能,11.52,10.03,1.05,209057.0,229992726.0,12.8,11.52,10.18,10.53,10.47,6.55,4.32,34.53,2.37,5617978917.0,5579644101.0,0.0,0.0,12.61,56.31
47,002654,万润科技,12.83,10.03,1.17,366736.0,457148884.2,9.52,12.83,11.72,11.76,11.66,6.94,4.34,-1476.42,7.06,10845231640.0,10844461840.0,0.0,0.0,1.26,5.77
48,600644,乐山电力,13.93,10.03,1.27,759357.0,1011550534.0,12.8,13.93,12.31,12.31,12.66,2.71,14.1,-1672.97,3.95,8056008995.0,7499921180.0,0.0,0.0,119.72,127.61
49,600053,九鼎投资,17.66,10.03,1.61,291404.0,513986608.0,2.8,17.66,17.21,17.66,16.05,7.21,6.72,-57.53,2.95,7656330528.0,7656330528.0,0.0,0.0,29.76,27.33
50,600343,航天动力,14.37,10.03,1.31,559400.0,793492738.0,7.04,14.37,13.45,13.58,13.06,9.08,8.77,-87.6,6.38,9171025221.0,9171025221.0,0.0,0.0,35.06,36.86
51,600463,空港股份,11.85,10.03,1.08,162950.0,187614026.0,8.64,11.85,10.92,10.99,10.77,10.3,5.43,236.73,3.6,3555000000.0,3555000000.0,0.0,0.0,11.79,19.34
52,605136,丽人丽妆,11.41,10.03,1.04,371644.0,417598701.0,6.94,11.41,10.69,10.81,10.37,4.56,9.28,-62.35,1.85,4569231485.0,4569231485.0,0.0,0.0,50.93,32.21
53,002103,广博股份,10.31,10.03,0.94,417163.0,418427271.8,10.35,10.31,9.34,9.34,9.37,5.32,11.06,46.04,5.1,5508354145.0,3887645188.0,0.0,0.0,-4.45,9.1
54,002811,郑中设计,13.6,10.03,1.24,394535.0,503899041.55,12.46,13.6,12.06,12.06,12.36,5.26,13.94,42.76,3.25,4188392068.0,3850387800.0,0.0,0.0,16.44,58.69
55,002286,保龄宝,11.86,10.02,1.08,512037.0,579561103.16,10.76,11.86,10.7,10.87,10.78,4.51,13.85,21.77,2.1,4385441127.0,4383548271.0,1.98,2.77,63.36,60.7
