序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,688755,N汉邦,46.55,104.44,23.78,107110.0,525610437.0,41.46,55.55,46.11,49.0,22.77,,64.76,92.23,3.45,4096400000.0,769971773.0,-0.53,-2.1,104.44,104.44
2,301636,N泽润,66.63,101.54,33.57,101288.0,691260969.23,27.53,74.18,65.08,65.5,33.06,,66.9,32.33,3.92,4255513046.0,1008852359.0,-0.25,-0.85,101.54,101.54
3,870436,大地电气,23.96,20.64,4.1,119118.0,273079790.33,27.69,25.5,20.0,20.12,19.86,4.12,13.4,-64.44,5.91,2263644960.0,2129280898.0,-0.17,-0.58,23.0,42.45
4,301260,格力博,20.5,20.02,3.42,343913.0,647509412.41,23.42,20.5,16.5,16.8,17.08,2.8,16.2,14.13,2.12,10050989567.0,4351552835.0,0.0,0.0,46.43,54.72
5,300963,中洲特材,24.66,20.0,4.11,763405.0,1815135804.81,17.91,24.66,20.98,21.3,20.55,1.87,38.07,156.3,7.61,8078616000.0,4945118947.0,0.0,0.0,171.89,182.8
6,301488,豪恩汽电,73.8,20.0,12.3,69041.0,480396834.51,14.18,73.8,65.08,66.3,61.5,6.57,29.49,92.16,5.1,6789600000.0,1727750250.0,0.0,0.0,-3.4,33.48
7,871396,常辅股份,42.88,19.18,6.9,121376.0,512887414.29,23.93,46.58,37.97,38.01,35.98,2.36,28.66,109.61,7.67,2571954406.0,1815690095.0,2.22,3.4,124.15,169.52
8,301076,新瀚新材,42.73,17.23,6.28,303512.0,1256322047.62,18.66,43.74,36.94,37.12,36.45,2.28,35.93,88.77,4.93,5748210520.0,3609378530.0,-0.23,0.14,24.14,38.2
9,300946,恒而达,83.3,15.73,11.32,107639.0,846668051.24,19.16,86.0,72.21,73.0,71.98,1.74,19.05,124.83,8.33,9996499800.0,4707366300.0,-0.6,1.09,202.58,206.7
10,300328,宜安科技,12.9,15.38,1.72,1651593.0,2078809245.34,22.9,13.42,10.86,10.98,11.18,2.82,24.06,-364.96,8.2,8906464440.0,8854146878.0,-0.69,-0.46,55.05,75.27
11,300695,兆丰股份,102.0,14.8,13.15,55032.0,532974502.0,18.63,104.85,88.3,88.3,88.85,1.85,7.76,57.49,2.79,7234846944.0,7234846944.0,-1.37,-1.0,96.04,128.7
12,836247,华密新材,32.09,14.44,4.05,145410.0,460281173.1,27.14,34.86,27.25,27.84,28.04,2.02,16.55,103.01,8.4,3888917144.0,2819851052.0,0.44,0.28,33.65,54.5
13,300819,聚杰微纤,29.56,14.18,3.67,169121.0,472748601.56,20.74,31.0,25.63,25.64,25.89,2.25,12.55,74.96,4.95,4410499800.0,3983572110.0,0.2,0.34,123.94,127.38
14,301335,天元宠物,30.39,13.4,3.59,160210.0,469459905.84,21.94,32.08,26.2,26.68,26.8,2.78,32.12,57.6,2.03,3829140000.0,1515701372.0,-0.03,-0.95,23.04,35.07
15,301211,亨迪药业,19.05,12.46,2.11,170809.0,314685225.62,11.63,19.43,17.46,17.46,16.94,5.46,23.72,132.83,2.36,5486400000.0,1371600000.0,1.98,3.48,1.76,-10.4
16,301283,聚胶股份,35.35,12.36,3.89,64712.0,217112913.53,19.1,36.63,30.62,31.15,31.46,4.38,14.24,19.91,1.82,2828000000.0,1606931604.0,-0.06,0.26,35.7,40.22
17,300258,精锻科技,16.83,12.35,1.85,1184252.0,1999033878.85,22.9,17.98,14.55,14.62,14.98,3.17,23.76,53.77,2.12,8642517365.0,8387473778.0,0.0,-0.41,49.47,88.89
18,301089,拓新药业,35.35,12.29,3.87,211269.0,710306541.03,12.29,35.48,31.61,32.2,31.48,5.47,23.22,-313.72,2.89,4473348075.0,3216012665.0,2.7,2.46,22.53,25.4
19,837242,建邦科技,39.4,12.06,4.24,70644.0,270858452.31,23.04,42.5,34.4,35.63,35.16,5.28,19.29,34.7,4.15,2594027050.0,1442797465.0,0.38,0.69,33.6,64.65
20,301300,远翔新材,38.44,11.52,3.97,55316.0,205629082.4,17.73,40.46,34.35,34.65,34.47,3.23,18.09,36.43,3.04,2480917600.0,1175400714.0,-0.36,0.34,39.53,49.4
21,688068,热景生物,109.52,10.65,10.54,50924.0,537160387.0,14.3,112.0,97.85,98.79,98.98,2.06,5.51,-105.46,3.39,10127828268.0,10127828268.0,-0.48,-0.52,70.38,77.1
22,688395,正弦电气,23.3,10.17,2.15,61410.0,139944898.0,14.52,24.13,21.06,21.06,21.15,4.62,7.09,55.09,2.62,2017726876.0,2017726876.0,-0.04,-0.04,25.81,37.14
23,600798,宁波海运,4.48,10.07,0.41,1716546.0,769012509.0,0.0,4.48,4.48,4.48,4.07,8.17,14.23,-29.09,1.38,5405273220.0,5405273220.0,0.0,0.0,48.84,47.85
24,002547,春兴精工,5.25,10.06,0.48,1774174.0,894796075.53,14.05,5.25,4.58,4.65,4.77,1.78,16.06,-31.89,2830.47,5922300132.0,5800237622.0,0.0,0.0,10.99,28.36
25,002136,安 纳 达,11.06,10.05,1.01,212194.0,225611384.54,11.94,11.06,9.86,10.14,10.05,2.22,9.89,-57.95,2.04,2378121200.0,2371880706.0,0.0,0.0,11.94,13.44
26,002560,通达股份,9.09,10.05,0.83,1083331.0,961812659.78,7.38,9.09,8.48,8.84,8.26,1.23,23.92,74.83,1.87,4778963601.0,4117188258.0,0.0,0.0,36.08,33.28
27,601008,连云港,7.45,10.04,0.68,3147269.0,2189973709.0,16.84,7.45,6.31,6.77,6.77,3.15,25.37,101.37,2.29,9242753145.0,9242753145.0,0.13,0.27,100.27,97.61
28,600468,百利电气,5.04,10.04,0.46,275725.0,138440244.0,8.3,5.04,4.66,4.66,4.58,1.86,2.53,42.86,2.8,5482186018.0,5482186018.0,0.0,0.0,13.51,7.23
