序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301501,恒鑫生活,94.32,20.0,15.72,72035.0,630412861.12,19.87,94.32,78.7,79.29,78.6,1.73,29.79,29.38,4.74,9620640000.0,2281070910.0,0.0,0.0,136.27,136.27
2,301007,德迈仕,27.3,20.0,4.55,226750.0,614196228.08,5.71,27.3,26.0,27.3,22.75,3.58,14.82,96.25,6.36,4186182000.0,4176722550.0,0.0,0.0,25.0,48.53
3,301075,多瑞医药,28.92,20.0,4.82,45425.0,125227660.8,19.05,28.92,24.33,24.39,24.1,2.76,5.68,-37.08,3.5,2313600000.0,2313600000.0,0.0,0.0,46.21,60.93
4,301137,哈焊华通,27.49,19.99,4.58,132989.0,350798637.32,18.29,27.49,23.3,23.39,22.91,1.32,13.08,203.17,3.67,4998050366.0,2795782482.0,0.0,0.0,50.38,57.36
5,430300,辰光医疗,22.51,18.16,3.46,174005.0,385921330.41,24.57,24.38,19.7,19.7,19.05,2.53,26.15,-56.29,8.8,1932418806.0,1497627577.0,-1.49,-0.57,36.76,94.05
6,300584,海辰药业,34.47,17.65,5.17,280542.0,963095403.13,16.25,35.16,30.4,30.4,29.3,2.84,34.16,68.77,3.99,4136400000.0,2830508221.0,0.32,-1.37,70.47,70.98
7,301277,新天地,14.61,14.68,1.87,438533.0,627829518.01,19.15,15.2,12.76,12.76,12.74,3.07,43.41,25.31,3.85,5728265424.0,1475878824.0,-0.95,-1.28,44.65,52.35
8,300353,东土科技,25.3,13.76,3.06,1175418.0,2824253173.83,18.97,25.76,21.54,22.22,22.24,2.51,22.51,-77.97,7.36,15556789889.0,13211724439.0,0.2,0.16,92.4,120.38
9,688600,皖仪科技,21.91,13.64,2.63,55133.0,112736722.0,15.72,22.12,19.09,19.51,19.28,3.55,4.09,-135.37,3.99,2951463016.0,2951463016.0,-0.32,2.38,37.02,62.9
10,300121,阳谷华泰,14.28,13.6,1.71,518697.0,701521511.61,15.19,14.35,12.44,12.59,12.57,3.03,11.98,25.6,1.83,6407679417.0,6181607753.0,0.56,-0.49,9.85,18.8
11,830946,森萱医药,13.18,13.52,1.57,220819.0,285073409.13,16.88,13.6,11.64,11.64,11.61,1.57,5.17,48.45,4.84,5626783721.0,5625053846.0,-0.9,0.23,32.86,52.02
