序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,430300,辰光医疗,22.87,20.05,3.82,172201.0,381814669.72,24.57,24.38,19.7,19.7,19.05,2.58,25.88,-57.19,8.94,1963323772.0,1521578973.0,-0.22,-0.35,38.94,97.16
2,301501,恒鑫生活,94.32,20.0,15.72,71895.0,629092381.12,19.87,94.32,78.7,79.29,78.6,1.81,29.73,29.38,4.74,9620640000.0,2281070910.0,0.0,0.0,136.27,136.27
3,301075,多瑞医药,28.92,20.0,4.82,45354.0,125022328.8,19.05,28.92,24.33,24.39,24.1,2.84,5.67,-37.08,3.5,2313600000.0,2313600000.0,0.0,0.0,46.21,60.93
4,301007,德迈仕,27.3,20.0,4.55,226684.0,614016048.08,5.71,27.3,26.0,27.3,22.75,3.69,14.82,96.25,6.36,4186182000.0,4176722550.0,0.0,0.0,25.0,48.53
5,301137,哈焊华通,27.49,19.99,4.58,132927.0,350628199.32,18.29,27.49,23.3,23.39,22.91,1.37,13.07,203.17,3.67,4998050366.0,2795782482.0,0.0,0.0,50.38,57.36
6,300584,海辰药业,34.65,18.26,5.35,274822.0,943288184.13,16.25,35.16,30.4,30.4,29.3,2.89,33.47,69.13,4.01,4158000000.0,2845288943.0,-0.46,-1.0,71.36,71.88
7,301277,新天地,14.88,16.8,2.14,433569.0,620529594.67,19.15,15.2,12.76,12.76,12.74,3.15,42.92,25.78,3.92,5834126592.0,1503153792.0,-0.67,-0.87,47.33,55.16
8,830896,旺成科技,23.46,14.16,2.91,56326.0,126072276.24,16.55,24.0,20.6,20.84,20.55,2.38,12.69,43.15,5.55,2374720670.0,1041666463.0,-0.85,-1.84,16.95,66.38
9,300121,阳谷华泰,14.24,13.29,1.67,503108.0,679307215.81,15.19,14.35,12.44,12.59,12.57,3.06,11.62,25.53,1.82,6389730735.0,6164292325.0,-0.35,1.64,9.54,18.47
10,830946,森萱医药,13.15,13.26,1.54,217798.0,281082605.7,16.88,13.6,11.64,11.64,11.61,1.61,5.1,48.34,4.83,5613976171.0,5612250234.0,-0.45,-1.57,32.56,51.67
11,300353,东土科技,25.19,13.26,2.95,1161100.0,2788084361.71,18.97,25.76,21.54,22.22,22.24,2.58,22.23,-77.63,7.33,15489151672.0,13154282159.0,-0.12,-0.04,91.56,119.43
12,301138,华研精机,43.86,12.61,4.91,147901.0,606326357.44,21.57,45.84,37.44,38.69,38.95,5.17,21.57,93.44,4.71,5263200000.0,3007047740.0,0.92,1.5,49.18,64.95
13,688557,兰剑智能,32.33,12.41,3.57,104466.0,327117141.0,19.05,33.8,28.32,28.68,28.76,2.62,10.22,502.2,2.82,3304383993.0,3304383993.0,-0.25,-0.25,42.23,68.65
14,301209,联合化学,120.59,11.92,12.84,47308.0,563606634.82,15.73,124.99,108.04,108.04,107.75,2.31,19.31,145.8,12.92,9647200000.0,2954455000.0,-0.6,-0.46,266.42,345.8
15,301168,通灵股份,35.87,11.64,3.74,68693.0,237688721.06,13.97,36.36,31.87,32.25,32.13,4.99,13.83,51.54,2.01,4304400000.0,1781053110.0,0.34,3.05,31.15,33.69
16,836547,无锡晶海,27.63,11.28,2.8,54556.0,147255333.07,16.47,28.8,24.71,24.9,24.83,2.06,15.32,28.05,3.15,2146519440.0,983738520.0,0.11,0.47,49.76,76.66
17,301281,科源制药,36.25,11.09,3.62,98208.0,350242707.95,14.16,37.9,33.28,33.73,32.63,3.54,14.26,42.51,2.88,3925512500.0,2495885000.0,1.14,0.67,1.57,22.01
18,688600,皖仪科技,21.36,10.79,2.08,47978.0,97243658.0,14.47,21.88,19.09,19.51,19.28,3.21,3.56,-131.97,3.89,2877373346.0,2877373346.0,0.85,-0.65,33.58,58.81
19,300639,凯普生物,5.9,10.49,0.56,316928.0,187556548.21,20.41,6.41,5.32,5.34,5.34,9.06,4.99,-34.92,0.95,3814353977.0,3747469789.0,-0.34,-0.51,-5.9,-0.51
20,300461,田中精机,21.02,10.17,1.94,125894.0,259266604.0,18.13,22.08,18.62,18.91,19.08,6.95,11.04,-101.76,6.36,3273690366.0,2396464240.0,-0.38,0.38,2.09,12.65
21,600375,汉马科技,6.88,10.08,0.63,658027.0,446903645.0,9.6,6.88,6.28,6.28,6.25,3.82,6.05,234.48,3.33,11029131005.0,7483278029.0,0.0,0.0,11.69,24.86
22,600841,动力新科,6.12,10.07,0.56,463838.0,276447149.0,10.61,6.12,5.53,5.55,5.56,6.41,4.45,-10.1,2.57,8493469318.0,6383309842.0,0.0,0.0,10.87,20.71
23,002471,中超控股,4.71,10.05,0.43,2210755.0,1030689245.82,4.44,4.71,4.52,4.65,4.28,1.31,16.94,-79.65,3.73,6447990000.0,6146534754.0,0.0,0.0,76.4,72.53
24,603086,先达股份,9.64,10.05,0.88,645142.0,599857489.0,10.16,9.64,8.75,8.75,8.76,2.16,14.84,48.31,2.11,4191598699.0,4191598699.0,0.0,0.0,69.42,125.23
25,000510,新金路,5.37,10.04,0.49,644445.0,338383125.61,9.02,5.37,4.93,4.99,4.88,1.04,10.62,-23.74,2.73,3482679073.0,3257790067.0,0.0,0.0,45.92,49.17
26,603716,塞力医疗,11.95,10.04,1.09,367054.0,425974276.0,9.76,11.95,10.89,10.9,10.86,4.86,19.22,-39.85,2.69,2282649099.0,2282649099.0,0.0,0.0,16.13,65.51
27,002639,雪人股份,9.21,10.04,0.84,943463.0,859526747.0,10.04,9.21,8.37,8.37,8.37,1.8,14.5,178.6,2.87,7115666059.0,5991858433.0,0.0,0.0,18.99,34.45
28,603333,尚纬股份,6.8,10.03,0.62,82440.0,56059200.0,0.0,6.8,6.8,6.8,6.18,1.09,1.33,-72.9,2.04,4226387585.0,4226387585.0,0.0,0.0,36.0,22.08
29,000695,滨海能源,15.14,10.03,1.38,386112.0,584450128.86,1.89,15.14,14.88,15.14,13.76,44.52,17.41,-85.37,22.89,3363313740.0,3356846311.0,0.0,0.0,32.81,46.28
30,603332,苏州龙杰,16.34,10.03,1.49,367746.0,574083134.0,16.23,16.34,13.93,14.1,14.85,1.29,17.0,67.37,2.76,3535112987.0,3535112987.0,0.0,0.0,74.76,89.78
31,002846,英联股份,11.31,10.02,1.03,176006.0,198886433.23,0.88,11.31,11.22,11.22,10.28,1.36,6.85,107.53,3.42,4750128023.0,2906874666.0,0.0,0.0,30.0,37.59
32,000710,贝瑞基因,13.83,10.02,1.26,299577.0,399893702.15,10.02,13.83,12.57,12.57,12.57,2.01,9.16,-189.15,2.93,4889201861.0,4520740871.0,0.0,0.0,1.62,63.67
33,002317,众生药业,13.84,10.02,1.26,256151.0,354513163.92,0.0,13.84,13.84,13.84,12.58,1.19,3.36,35.67,3.08,11785541642.0,10540784899.0,0.0,0.0,26.86,13.91
