序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,605005,合兴股份,-0.9508061408996582,23.96,26.61,547500128,9607960000.0,9607960000.0,5.798367977142334,1.4824227094650269,092502,1,6/4,18.933443069458008,汽车零部
2,001338,永顺泰,4.357798099517822,13.65,14.39,939287632,3220778665.65,6848625856.8,28.61037826538086,0.36764705181121826,093024,1,2/1,6.651376247406006,农牧饲渔
3,603238,诺邦股份,7.19139289855957,18.93,19.43,293827120,3360245370.0,3360245370.0,8.623879432678223,-0.3159557580947876,093024,3,2/1,4.133635520935059,美容护理
4,002731,萃华珠宝,6.619718551635742,15.14,15.62,734269424,3476997896.0,3878201840.0,20.83603286743164,-0.52562415599823,093036,2,3/2,5.211267471313477,珠宝首饰
5,603823,百合花,7.867132663726807,12.34,12.58,603031392,5072128759.36,5137977566.08,11.902787208557129,-0.08097165822982788,093107,6,2/1,6.818181991577148,化学制品
6,600561,江西长运,5.349182605743408,7.09,7.4,266727403,2016940512.0,2016940512.0,13.101461410522461,0.14124293625354767,093352,1,0/0,10.104011535644531,铁路公路
7,000506,中润资源,8.683853149414062,8.01,8.11,483611984,7438654397.61,7441432257.599999,6.547302722930908,0.0,094909,1,0/0,7.869741916656494,贵金属
8,603595,东尼电子,4.847494602203369,19.25,20.2,177190283,4474514775.5,4474514775.5,3.884748697280884,-0.05192108079791069,095123,2,0/0,11.165576934814453,消费电子
9,603211,晋拓股份,5.759458065032959,18.73,19.48,238002660,1272740960.0,5090963840.0,18.64008331298828,0.3213711678981781,095248,1,0/0,11.180124282836914,汽车零部
10,002104,恒宝股份,6.875,10.26,10.56,2233678096,6151300961.04,7265948961.599999,37.061683654785156,-0.09737098217010498,100015,2,5/3,14.479166030883789,通信设备
11,301005,超捷股份,12.705452919006348,43.2,46.0,976303968,5718461155.200001,5826036196.8,17.509769439697266,0.0,100842,1,0/0,19.9582576751709,汽车零部
12,002940,昂利康,5.760095119476318,17.81,18.52,347711840,3299756067.27,3592778992.66,10.862371444702148,-0.391498863697052,101430,1,0/0,14.073634147644043,化学制药
13,603086,先达股份,8.122363090515137,10.25,10.43,559352768,4456834715.75,4456834644.0,12.825757026672363,0.2935420870780945,101841,2,0/0,9.493670463562012,农药兽药
