序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,430300,辰光医疗,23.0,20.73,3.95,143861.0,317406947.85,24.57,24.38,19.7,19.7,19.05,6.62,21.62,-57.51,9.0,1974483898.0,1530228088.0,-0.13,0.74,39.73,98.28
2,301007,德迈仕,27.3,20.0,4.55,209740.0,567758928.08,5.71,27.3,26.0,27.3,22.75,10.5,13.71,96.25,6.36,4186182000.0,4176722550.0,0.0,0.0,25.0,48.53
3,300584,海辰药业,35.16,20.0,5.86,221503.0,756306076.56,16.25,35.16,30.4,30.4,29.3,7.17,26.97,70.15,4.06,4219200000.0,2887167654.0,0.0,0.0,73.89,74.4
4,301075,多瑞医药,28.92,20.0,4.82,39677.0,108604444.8,19.05,28.92,24.33,24.39,24.1,7.77,4.96,-37.08,3.5,2313600000.0,2313600000.0,0.0,0.0,46.21,60.93
5,301137,哈焊华通,27.49,19.99,4.58,127092.0,334587784.32,18.29,27.49,23.3,23.39,22.91,4.0,12.5,203.17,3.67,4998050366.0,2795782482.0,0.0,0.0,50.38,57.36
6,830946,森萱医药,13.44,15.76,1.83,156437.0,199693990.85,15.68,13.46,11.64,11.64,11.61,3.53,3.67,49.41,4.94,5737782490.0,5736018490.0,0.98,2.13,35.48,55.02
7,301281,科源制药,37.11,13.73,4.48,79502.0,281829082.1,14.16,37.9,33.28,33.73,32.63,8.8,11.55,43.52,2.95,4018641900.0,2555097720.0,0.03,2.68,3.98,24.91
8,301277,新天地,14.47,13.58,1.73,317439.0,449658413.07,16.88,14.91,12.76,12.76,12.74,7.1,31.42,25.07,3.81,5673374448.0,1461736248.0,0.77,0.91,43.27,50.89
9,300920,润阳科技,43.06,12.43,4.76,38153.0,154125205.87,14.39,43.56,38.05,39.45,38.3,6.06,5.81,217.45,3.66,4306000000.0,2827847085.0,3.01,2.62,114.02,154.49
10,301209,联合化学,120.0,11.37,12.25,35952.0,424462975.0,13.88,123.0,108.04,108.04,107.75,5.38,14.67,145.08,12.86,9600000000.0,2940000000.0,-0.66,-0.03,264.63,343.62
11,871396,常辅股份,46.3,11.08,4.62,70562.0,319239283.47,15.48,48.51,42.06,42.45,41.68,3.21,16.66,118.35,8.28,2777086964.0,1960504930.0,1.76,-0.41,142.15,191.01
12,836547,无锡晶海,27.4,10.35,2.57,32152.0,84880890.96,11.04,27.45,24.71,24.9,24.83,3.8,9.03,27.81,3.12,2128651200.0,975549600.0,1.48,1.48,48.51,75.19
13,600375,汉马科技,6.88,10.08,0.63,533513.0,361238185.0,9.6,6.88,6.28,6.28,6.25,9.52,4.91,234.48,3.33,11029131005.0,7483278029.0,0.0,0.0,11.69,24.86
14,002471,中超控股,4.71,10.05,0.43,2157282.0,1005503698.32,4.44,4.71,4.52,4.65,4.28,3.94,16.53,-79.65,3.73,6447990000.0,6146534754.0,0.0,0.0,76.4,72.53
15,002639,雪人股份,9.21,10.04,0.84,851641.0,774958685.0,10.04,9.21,8.37,8.37,8.37,4.99,13.09,178.6,2.87,7115666059.0,5991858433.0,0.0,0.0,18.99,34.45
16,000510,新金路,5.37,10.04,0.49,624589.0,327720727.48,9.02,5.37,4.93,4.99,4.88,3.08,10.3,-23.74,2.73,3482679073.0,3257790067.0,0.0,0.0,45.92,49.17
17,603333,尚纬股份,6.8,10.03,0.62,75283.0,51192440.0,0.0,6.8,6.8,6.8,6.18,3.1,1.21,-72.9,2.04,4226387585.0,4226387585.0,0.0,0.0,36.0,22.08
18,603332,苏州龙杰,16.34,10.03,1.49,335726.0,521762127.0,16.23,16.34,13.93,14.1,14.85,3.62,15.52,67.37,2.76,3535112987.0,3535112987.0,0.0,0.0,74.76,89.78
