序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301595,N太力,44.08,158.53,27.03,45477.0,201622893.05,17.54,45.99,43.0,45.0,17.05,,19.69,61.38,5.41,4772982400.0,1018208592.0,-2.65,-3.33,158.53,158.53
2,603014,N威高,43.2,63.02,16.7,50766.0,226224869.0,32.04,49.99,41.5,49.99,26.5,,13.32,39.54,2.66,17772223651.0,1646463758.0,0.93,-1.05,63.02,63.02
3,300489,光智科技,53.42,19.99,8.9,24616.0,131498404.9,0.0,53.42,53.42,53.42,44.52,46.3,1.8,192.21,11.75,7354482846.0,7323407256.0,0.0,0.0,1.95,-2.3
4,835174,五新隧装,38.07,15.5,5.11,30563.0,119321283.93,15.26,41.88,36.85,40.0,32.96,51.91,3.52,26.32,4.3,3426631894.0,3302639655.0,-0.91,-0.24,32.05,31.78
5,300609,汇纳科技,33.1,12.7,3.73,90978.0,298013517.0,10.49,34.19,31.11,32.02,29.37,22.86,7.59,-376.79,3.88,3975786210.0,3968468660.0,0.3,4.65,25.81,34.33
6,301055,张小泉,19.67,12.4,2.17,22412.0,42094365.0,12.97,19.67,17.4,17.43,17.5,27.76,1.44,59.07,4.74,3068520000.0,3068520000.0,4.91,9.04,38.13,24.26
7,300807,天迈科技,43.0,11.11,4.3,23798.0,102133656.0,10.18,44.44,40.5,40.5,38.7,61.67,4.85,-814.87,6.04,2925702241.0,2109285106.0,-0.37,0.68,19.34,41.87
8,301188,力诺药包,20.54,10.91,2.02,61871.0,125369042.16,5.89,20.75,19.66,19.8,18.52,45.86,2.66,29.46,3.26,4774535221.0,4774535221.0,0.34,2.7,31.75,36.75
9,301488,豪恩汽电,81.59,10.56,7.79,50059.0,415515068.52,8.33,86.35,80.2,84.0,73.8,76.98,21.38,101.89,5.64,7506280000.0,1910123888.0,-1.58,-1.16,11.01,47.57
10,600207,安彩高科,4.57,10.12,0.42,74715.0,34144755.0,0.0,4.57,4.57,4.57,4.15,26.55,0.69,-11.61,1.91,4978158372.0,4978158372.0,0.0,0.0,3.39,2.47
11,600770,综艺股份,5.67,10.1,0.52,114107.0,64698612.0,0.0,5.67,5.67,5.67,5.15,11.3,0.88,-283.87,2.24,7371000000.0,7371000000.0,0.0,0.0,29.75,35.32
12,002510,天汽模,7.0,10.06,0.64,182088.0,127461474.0,0.0,7.0,7.0,7.0,6.36,9.76,1.81,85.77,2.84,7105970956.0,7033928622.0,0.0,0.0,9.72,19.86
13,600798,宁波海运,4.93,10.04,0.45,1676415.0,797815494.0,10.04,4.93,4.48,4.6,4.48,112.47,13.89,-32.01,1.52,5948213611.0,5948213611.0,2.07,4.01,65.44,62.71
