序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301595,N太力,47.79,180.29,30.74,150345.0,671970548.23,58.01,51.44,41.55,45.0,17.05,,65.09,66.55,5.87,5174701200.0,1103906276.0,-0.71,-0.44,180.29,180.29
2,603014,N威高,42.96,62.11,16.46,176165.0,763042063.0,32.04,49.99,41.5,49.99,26.5,,46.22,39.32,2.64,17673489075.0,1637316738.0,-0.02,-0.16,62.11,62.11
3,835174,五新隧装,42.84,29.98,9.88,129049.0,518736167.82,18.17,42.84,36.85,40.0,32.96,14.45,14.88,29.62,4.84,3855973479.0,3716445570.0,0.0,2.27,48.6,48.29
4,430198,微创光电,15.85,24.41,3.11,154174.0,222462592.4,24.41,16.38,13.27,13.76,12.74,10.08,21.95,-15.79,6.36,2557617371.0,1113373391.0,-2.76,1.41,6.95,52.11
5,300069,金利华电,19.5,20.0,3.25,126666.0,233804366.5,15.14,19.5,17.04,18.0,16.25,12.9,10.83,-727.62,8.32,2281500000.0,2281500000.0,0.0,0.0,16.7,48.06
6,300210,森远股份,11.64,20.0,1.94,361258.0,391118563.9,16.29,11.64,10.06,10.2,9.7,11.17,7.47,170.0,13.67,5636320253.0,5630535860.0,1.84,4.11,9.81,13.67
7,300489,光智科技,53.42,19.99,8.9,65301.0,348650711.3,2.07,53.42,52.5,53.42,44.52,8.1,4.76,192.21,11.75,7354482846.0,7323407256.0,0.0,0.0,1.95,-2.3
8,300631,久吾高科,24.05,17.43,3.57,185997.0,439883312.0,15.53,24.58,21.4,22.11,20.48,41.4,15.53,42.56,2.36,3007294347.0,2880641804.0,0.5,0.21,15.13,13.98
9,300609,汇纳科技,34.03,15.87,4.66,241143.0,815614840.94,14.06,35.24,31.11,32.02,29.37,4.0,20.11,-387.37,3.98,4087492590.0,4079969441.0,-0.96,-1.28,29.34,38.11
10,300341,麦克奥迪,17.29,14.73,2.22,281428.0,474590629.8,15.66,17.99,15.63,16.44,15.07,14.72,5.46,64.12,4.83,8946024709.0,8910015259.0,0.46,0.12,-7.88,-1.26
11,688336,三生国健,31.2,14.12,3.86,77302.0,235279140.0,13.39,31.63,27.97,27.98,27.34,10.0,1.25,46.73,3.39,19243716742.0,19243716742.0,-1.33,-0.32,37.99,45.66
12,301459,丰茂股份,62.5,14.07,7.71,48613.0,288848414.87,16.99,64.68,55.37,56.73,54.79,5.21,24.31,43.52,4.07,5000000000.0,1250000000.0,0.35,1.76,0.84,54.28
13,300121,阳谷华泰,13.01,13.92,1.59,376345.0,471648754.87,9.37,13.1,12.03,12.1,11.42,14.84,8.69,23.32,1.67,5837808768.0,5631842918.0,-0.38,-0.31,12.54,8.24
14,300710,万隆光电,21.26,13.51,2.53,73897.0,149725387.0,14.79,21.44,18.67,18.67,18.73,7.63,9.18,-141.14,4.5,2115163778.0,1711274504.0,0.0,2.75,20.39,19.04
15,836149,旭杰科技,16.32,13.41,1.93,93000.0,145113835.81,14.25,16.88,14.83,15.32,14.39,5.15,20.81,34.42,7.26,1224254592.0,729438671.0,-0.18,1.05,21.79,41.79
16,301188,力诺药包,20.98,13.28,2.46,169193.0,341884418.49,9.07,20.98,19.3,19.8,18.52,8.27,7.28,30.09,3.33,4876813483.0,4876813483.0,1.11,1.06,34.57,39.68
17,300290,荣科科技,19.54,13.08,2.26,513133.0,955387325.72,10.59,19.68,17.85,18.53,17.28,7.08,8.03,-121.54,15.71,12500374398.0,12490397274.0,0.57,0.15,-5.74,-3.98
18,300963,中洲特材,27.75,12.53,3.09,672809.0,1687227040.77,21.74,28.05,22.69,23.45,24.66,2.72,33.55,175.88,8.56,9090900000.0,5564762806.0,-0.79,0.91,208.68,218.23
19,836077,吉林碳谷,16.26,12.29,1.78,264521.0,400033707.5,22.1,16.97,13.77,13.96,14.48,2.56,8.35,101.67,3.87,9555706344.0,5153717844.0,0.25,0.18,47.28,45.7
20,831305,海希通讯,23.5,12.01,2.52,71347.0,160240297.3,12.3,23.84,21.26,21.89,20.98,6.08,6.48,28.16,4.1,3296110000.0,2587121016.0,0.43,1.29,39.88,70.66
21,300061,旗天科技,12.65,11.26,1.28,455548.0,554919770.07,11.79,12.99,11.65,12.09,11.37,6.12,7.34,736.36,15.03,8336270014.0,7849827660.0,-0.63,-0.94,-1.17,-1.94
22,688409,富创精密,51.83,11.03,5.15,77330.0,388995750.0,10.22,52.27,47.5,47.5,46.68,7.82,4.36,-179.07,3.47,15870904261.0,9184977104.0,-0.42,-0.27,-2.24,0.5
23,872392,佳合科技,26.84,10.91,2.64,33036.0,84312231.74,10.62,26.88,24.31,25.46,24.2,6.32,11.77,75.82,4.68,1575508000.0,753479320.0,0.15,1.9,32.74,49.94
24,301027,华蓝集团,14.59,10.87,1.43,162047.0,234360383.78,14.97,15.28,13.31,13.46,13.16,6.62,13.72,-59.19,2.31,2157294033.0,1723854371.0,-0.34,-0.75,-10.66,-9.15
25,830964,润农节水,9.3,10.19,0.86,237456.0,219387970.52,11.61,9.79,8.81,9.4,8.44,5.35,17.94,119.98,2.71,2429234400.0,1230923615.0,0.0,1.2,17.57,32.48
26,600207,安彩高科,4.57,10.12,0.42,119572.0,54644413.0,0.0,4.57,4.57,4.57,4.15,2.8,1.1,-11.61,1.91,4978158372.0,4978158372.0,0.0,0.0,3.39,2.47
27,600281,华阳新材,5.56,10.1,0.51,1021347.0,548937786.0,8.91,5.56,5.11,5.2,5.05,3.57,19.86,7.24,17.87,2860075259.0,2860075259.0,0.0,0.0,66.97,70.03
28,600770,综艺股份,5.67,10.1,0.52,145908.0,82729847.0,0.0,5.67,5.67,5.67,5.15,0.95,1.12,-283.87,2.24,7371000000.0,7371000000.0,0.0,0.0,29.75,35.32
29,002431,棕榈股份,2.18,10.1,0.2,776166.0,164644746.34,7.58,2.18,2.03,2.07,1.98,9.76,4.28,-6.11,2.64,3951939458.0,3951939458.0,0.0,0.0,5.31,4.31
30,601008,连云港,8.2,10.07,0.75,1929958.0,1543911803.0,10.74,8.2,7.4,7.4,7.45,2.72,15.56,111.58,2.52,10173231649.0,10173231649.0,0.0,0.0,124.66,117.51
31,002510,天汽模,7.0,10.06,0.64,245038.0,171526411.0,0.0,7.0,7.0,7.0,6.36,0.87,2.44,85.77,2.84,7105970956.0,7033928622.0,0.0,0.0,9.72,19.86
32,600336,澳柯玛,7.66,10.06,0.7,365395.0,277230917.0,4.89,7.66,7.32,7.4,6.96,5.27,4.58,36.95,2.46,6112793131.0,6112793131.0,0.0,0.0,15.36,13.31
33,000420,吉林化纤,5.04,10.04,0.46,5228246.0,2472296983.25,15.72,5.04,4.32,4.59,4.58,4.58,21.27,374.64,2.82,12392696449.0,12388461841.0,0.0,0.0,45.66,39.61
34,600798,宁波海运,4.93,10.04,0.45,1742259.0,830276891.0,10.04,4.93,4.48,4.6,4.48,7.71,14.44,-32.01,1.52,5948213611.0,5948213611.0,0.0,0.0,65.44,62.71
35,603317,天味食品,11.73,10.04,1.07,303198.0,349766384.0,8.26,11.73,10.85,10.85,10.66,6.92,2.85,41.79,3.07,12492406529.0,12492406529.0,0.0,0.0,-4.01,-8.29
36,600550,保变电气,8.55,10.04,0.78,1282094.0,1068957116.0,7.34,8.55,7.98,8.0,7.77,12.83,6.96,139.04,24.98,15745068504.0,15745068504.0,0.0,0.0,8.64,8.92
37,002136,安 纳 达,12.17,10.04,1.11,401836.0,474177908.2,10.4,12.17,11.02,11.35,11.06,6.32,18.74,-63.77,2.25,2616793400.0,2609926599.0,0.0,0.0,25.21,24.82
38,601018,宁波港,4.06,10.03,0.37,2330682.0,922955873.0,10.57,4.06,3.67,3.69,3.69,5.26,1.47,16.81,1.02,78984816900.0,64178114522.0,0.0,1.25,17.34,8.56
39,000605,渤海股份,8.34,10.03,0.76,246265.0,197996409.0,8.44,8.34,7.7,7.86,7.58,10.63,6.98,40.78,1.37,2941172724.0,2941172724.0,1.09,3.22,11.8,5.04
40,002798,帝欧家居,4.94,10.02,0.45,131556.0,64120040.67,6.46,4.94,4.65,4.69,4.49,5.3,4.05,-11.05,1.47,1947343440.0,1602911149.0,0.0,0.0,27.32,12.79
41,600463,空港股份,10.77,10.01,0.98,117763.0,123802507.0,7.15,10.77,10.07,10.38,9.79,7.45,3.93,215.15,3.27,3231000000.0,3231000000.0,0.0,0.0,0.65,8.46
42,600137,浪莎股份,18.58,10.01,1.69,82625.0,150229236.0,9.95,18.58,16.9,16.98,16.89,10.0,8.5,48.48,3.28,1806302785.0,1806302785.0,0.0,0.0,23.7,32.24
43,603016,新宏泰,31.66,10.01,2.88,42996.0,131250640.0,8.17,31.66,29.31,30.4,28.78,5.05,2.9,78.91,5.44,4690745600.0,4690745600.0,0.0,0.0,-9.34,-15.12
44,600053,九鼎投资,16.05,10.01,1.46,60310.0,96797550.0,0.0,16.05,16.05,16.05,14.59,0.99,1.39,-52.29,2.68,6958329840.0,6958329840.0,0.0,0.0,20.22,15.72
45,603102,百合股份,50.22,10.01,4.57,58886.0,292712680.0,7.08,50.22,46.99,47.0,45.65,6.67,16.42,22.82,1.96,3214080000.0,1801112930.0,0.0,0.0,40.75,43.08
46,000612,焦作万方,7.92,10.0,0.72,554443.0,429617449.57,6.39,7.92,7.46,7.46,7.2,4.78,4.65,14.63,1.48,9442219200.0,9436047540.0,0.0,0.0,12.18,23.36
47,000695,滨海能源,10.34,10.0,0.94,5942.0,6144038.34,0.0,10.34,10.34,10.34,9.4,0.69,0.27,-58.3,15.63,2297005553.0,2292588564.0,0.0,0.0,-5.83,-0.1
48,000761,本钢板材,4.29,10.0,0.39,215636.0,91779338.91,4.87,4.29,4.1,4.13,3.9,6.89,0.58,-5.75,1.73,17624315074.0,15908315074.0,0.0,0.0,11.14,34.06
49,002190,成飞集成,39.48,10.0,3.59,643417.0,2477703216.59,7.44,39.48,36.81,38.33,35.89,5.88,17.94,7311.6,4.17,14162634462.0,14162634462.0,0.0,0.0,138.84,104.14
50,600793,宜宾纸业,25.2,10.0,2.29,134261.0,325585215.0,9.47,25.2,23.03,23.8,22.91,2.09,7.59,69.54,18.74,4457980850.0,4457980850.0,0.0,0.0,37.03,8.48
51,605338,巴比食品,19.69,10.0,1.79,105502.0,205476619.0,7.77,19.69,18.3,18.3,17.9,6.71,4.4,31.7,2.24,4717067575.0,4717067575.0,0.0,0.0,20.65,19.55
52,002813,路畅科技,26.61,10.0,2.42,19993.0,53200388.43,0.0,26.61,26.61,26.61,24.19,1.82,1.67,-39.99,10.93,3193200000.0,3189370156.0,0.0,0.0,13.33,19.17
