序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,836419,万德股份,18.76,26.5,3.93,184977.0,339939890.12,29.8,19.27,14.85,14.85,14.83,40.14,29.36,77.98,3.26,1674482031.0,1181774081.0,-2.19,-2.65,76.48,94.4
2,300437,清水源,8.95,14.6,1.14,114199.0,96028016.8,15.75,8.99,7.76,7.86,7.81,24.07,6.5,-109.16,1.59,2259185053.0,1573504843.0,1.24,7.83,9.28,-0.33
3,833171,国航远洋,14.06,13.85,1.71,540314.0,770051884.64,10.93,14.88,13.53,14.0,12.35,13.25,18.83,-126.53,5.81,7809028789.0,4034354593.0,0.43,0.86,127.88,132.4
4,836957,汉维科技,18.92,11.95,2.02,43736.0,80691524.54,10.65,19.3,17.5,17.7,16.9,21.6,10.24,609.58,5.09,2030141239.0,807973567.0,0.91,1.34,62.4,91.5
5,301001,凯淳股份,34.58,11.48,3.56,56661.0,193424525.81,16.83,36.86,31.64,31.68,31.02,30.1,11.26,440.01,3.36,2766400000.0,1739374000.0,0.88,-0.6,-12.98,-1.2
6,688655,迅捷兴,19.82,10.6,1.9,40222.0,77217998.0,10.99,19.97,18.0,18.22,17.92,9.13,3.02,-136.15,3.9,2643789800.0,2643789800.0,0.51,1.07,65.86,83.86
7,600403,大有能源,3.81,10.12,0.35,102445.0,37272933.0,10.69,3.81,3.44,3.46,3.46,9.59,0.43,-7.37,1.69,9108995252.0,9108995252.0,6.13,9.17,35.11,29.59
8,601008,连云港,6.77,10.08,0.62,971775.0,652530160.0,4.72,6.77,6.48,6.53,6.15,10.91,7.83,92.12,2.08,8399119301.0,8399119301.0,0.0,0.0,83.97,79.58
9,002040,南 京 港,9.3,10.06,0.85,48328.0,44945179.5,0.0,9.3,9.3,9.3,8.45,2.19,0.99,28.4,1.37,4556146865.0,4519243349.0,0.0,0.0,40.48,41.12
10,605055,迎丰股份,9.31,10.05,0.85,333605.0,297315830.0,13.48,9.31,8.17,8.17,8.46,21.24,7.58,-103.84,3.55,4096400000.0,4096400000.0,3.67,2.76,78.35,89.23
11,600470,六国化工,6.24,10.05,0.57,351124.0,216324931.0,9.7,6.24,5.69,5.69,5.67,13.98,6.73,-12.19,1.84,3254784000.0,3254784000.0,0.0,0.0,12.03,14.29
12,002361,神剑股份,6.81,10.02,0.62,569817.0,382917290.0,10.66,6.81,6.15,6.23,6.19,12.99,7.04,136.44,2.89,6476548139.0,5510127521.0,0.0,0.0,30.96,24.95
13,002190,成飞集成,32.63,10.01,2.97,407961.0,1325109150.48,2.8,32.63,31.8,32.62,29.66,28.18,11.37,6043.0,3.45,11705338462.0,11705338462.0,0.0,0.0,91.72,68.72
14,605136,丽人丽妆,8.57,10.01,0.78,208642.0,177165849.0,6.68,8.57,8.05,8.05,7.79,24.78,5.21,-46.83,1.39,3431929345.0,3431929345.0,2.27,0.0,7.8,-0.7
15,600798,宁波海运,4.07,10.0,0.37,134831.0,54876339.0,0.0,4.07,4.07,4.07,3.7,6.33,1.12,-26.43,1.25,4910594198.0,4910594198.0,0.0,0.0,37.04,34.32
16,000420,吉林化纤,4.51,10.0,0.41,2403288.0,1058227733.81,7.07,4.51,4.22,4.24,4.1,28.6,9.78,335.24,2.52,11089496227.0,11085706925.0,0.0,0.0,28.49,24.93
17,601022,宁波远洋,11.12,9.99,1.01,43001.0,47817112.0,0.0,11.12,11.12,11.12,10.11,1.76,1.73,20.78,2.44,14552002674.0,2764802674.0,0.0,0.0,40.76,38.48
18,002560,通达股份,8.26,9.99,0.75,408323.0,323712438.35,12.52,8.26,7.32,7.49,7.51,5.85,9.02,67.99,1.7,4342600588.0,3741251377.0,0.0,0.0,23.65,21.11
19,603836,海程邦达,15.76,9.98,1.43,38664.0,60934448.0,0.0,15.76,15.76,15.76,14.33,9.36,1.88,-84.78,1.81,3234507335.0,3234507335.0,0.0,0.0,28.03,29.61
20,600770,综艺股份,4.96,9.98,0.45,73711.0,36560656.0,0.0,4.96,4.96,4.96,4.51,12.46,0.57,-248.32,1.96,6448000000.0,6448000000.0,0.0,0.0,10.71,18.38
