序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,35.39,29.97,8.16,183938.0,600473051.63,32.1,35.39,26.65,27.0,27.23,2.67,53.68,88.03,7.42,3036462000.0,1212688250.0,0.0,0.0,128.62,150.64
2,920068,天工股份,24.92,22.16,4.52,352204.0,774452571.44,30.2,25.66,19.5,19.8,20.4,1.3,56.17,93.45,13.07,16113272374.0,1562590184.0,0.4,-0.4,532.49,532.49
3,836419,万德股份,17.92,20.84,3.09,259239.0,474985164.83,29.8,19.27,14.85,14.85,14.83,5.77,41.15,74.49,3.11,1599505224.0,1128858824.0,-1.43,-1.81,68.58,85.7
4,301301,川宁生物,14.02,20.03,2.34,1340607.0,1797443024.87,17.64,14.02,11.96,12.01,11.68,15.11,21.77,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
5,301156,美农生物,23.8,20.02,3.97,187242.0,405880195.46,21.13,23.8,19.61,19.88,19.83,4.4,29.09,94.3,4.55,3350675265.0,1532131402.0,0.0,0.0,75.78,88.14
6,301089,拓新药业,31.48,20.02,5.25,156569.0,457386632.88,20.02,31.48,26.23,26.38,26.23,8.58,17.21,-279.38,2.57,3983620860.0,2863934333.0,0.0,0.0,9.31,11.67
7,300886,华业香料,27.16,20.02,4.53,101368.0,258358610.77,21.25,27.16,22.35,22.52,22.63,8.9,23.32,44.2,3.51,2024913800.0,1180483598.0,0.0,0.0,32.42,44.54
8,301108,洁雅股份,33.91,19.99,5.65,52221.0,165898987.68,20.03,33.91,28.25,28.48,28.26,5.6,15.17,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
9,836547,无锡晶海,29.81,18.67,4.69,87850.0,249320214.81,24.24,30.99,24.9,24.9,25.12,3.55,24.67,30.26,3.4,2315879280.0,1061355240.0,-0.67,-2.26,54.38,90.6
10,839273,一致魔芋,55.03,15.13,7.23,90513.0,465786698.23,19.08,56.0,46.88,47.98,47.8,1.8,13.36,62.53,9.36,5678458037.0,3728786960.0,1.01,-0.38,234.12,276.92
11,300132,青松股份,6.1,14.45,0.77,570480.0,330753751.24,17.45,6.2,5.27,5.32,5.33,7.56,11.23,412.55,2.42,3151143405.0,3099295832.0,-0.33,-0.97,16.86,23.73
