序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,33.63,23.5,6.4,89083.0,270207195.07,26.04,33.74,26.65,27.0,27.23,6.47,26.0,83.66,7.05,2885454000.0,1152379368.0,4.6,4.05,117.25,138.17
2,836419,万德股份,18.19,22.66,3.36,215580.0,396245652.46,29.8,19.27,14.85,14.85,14.83,24.15,34.22,75.61,3.16,1623604912.0,1145867299.0,0.11,1.56,71.12,88.5
3,833171,国航远洋,14.7,19.03,2.35,641804.0,917550427.82,10.93,14.88,13.53,14.0,12.35,8.13,22.37,-132.29,6.07,8164489559.0,4217995200.0,-0.54,0.62,138.25,142.98
4,836547,无锡晶海,29.33,16.76,4.21,38785.0,104824016.6,17.64,29.33,24.9,24.9,25.12,7.89,10.89,29.77,3.34,2278589040.0,1044265320.0,1.84,6.62,51.89,87.53
5,301301,川宁生物,13.61,16.52,1.93,977404.0,1289445010.82,17.64,14.02,11.96,12.01,11.68,55.42,15.87,26.29,3.7,30311647600.0,8382294979.0,-2.92,-2.92,-2.02,14.76
6,872351,华光源海,44.89,15.61,6.06,105496.0,446844664.89,11.77,44.97,40.4,41.5,38.83,6.11,29.92,92.74,8.61,3951910857.0,1582841107.0,4.03,4.01,228.38,335.83
7,836077,吉林碳谷,17.27,15.52,2.32,292815.0,479351849.63,22.88,17.6,14.18,14.5,14.95,17.12,9.24,107.98,4.11,10149264980.0,5473844230.0,-0.06,-0.35,58.44,54.75
8,301089,拓新药业,29.36,11.93,3.13,77584.0,218720264.1,16.24,30.49,26.23,26.38,26.23,21.53,8.53,-260.56,2.4,3715346520.0,2671064550.0,-2.49,-1.01,1.94,4.15
9,301108,洁雅股份,31.45,11.29,3.19,19859.0,58609660.8,11.43,31.48,28.25,28.48,28.26,10.65,5.77,62.82,1.38,2528495808.0,1082692448.0,4.73,4.31,12.52,22.14
10,688655,迅捷兴,19.75,10.21,1.83,59899.0,116447002.0,12.83,20.3,18.0,18.22,17.92,7.02,4.49,-135.67,3.89,2634452500.0,2634452500.0,-0.7,-0.85,65.27,83.21
11,600403,大有能源,3.81,10.12,0.35,138954.0,51182862.0,10.69,3.81,3.44,3.46,3.46,6.71,0.58,-7.37,1.69,9108995252.0,9108995252.0,0.0,0.0,35.11,29.59
12,601008,连云港,6.77,10.08,0.62,989246.0,664357756.0,4.72,6.77,6.48,6.53,6.15,5.73,7.97,92.12,2.08,8399119301.0,8399119301.0,0.0,0.0,83.97,79.58
13,600982,宁波能源,5.47,10.06,0.5,1098673.0,582030235.0,11.27,5.47,4.91,4.95,4.97,17.88,9.83,36.16,1.4,6113422343.0,6113422343.0,0.0,1.11,28.71,32.77
14,002040,南 京 港,9.3,10.06,0.85,51207.0,47622277.5,0.0,9.3,9.3,9.3,8.45,1.27,1.05,28.4,1.37,4556146865.0,4519243349.0,0.0,0.0,40.48,41.12
15,600470,六国化工,6.24,10.05,0.57,549898.0,340080633.0,9.7,6.24,5.69,5.69,5.67,11.3,10.54,-12.19,1.84,3254784000.0,3254784000.0,0.0,0.0,12.03,14.29
16,600223,福瑞达,8.11,10.04,0.74,263250.0,205116816.0,10.85,8.11,7.31,7.38,7.37,16.09,2.59,40.64,1.98,8244372765.0,8244372765.0,0.0,2.66,12.8,7.28
17,002361,神剑股份,6.81,10.02,0.62,643519.0,433108352.0,10.66,6.81,6.15,6.23,6.19,7.79,7.95,136.44,2.89,6476548139.0,5510127521.0,0.0,0.0,30.96,24.95
18,605136,丽人丽妆,8.57,10.01,0.78,222033.0,188641936.0,6.68,8.57,8.05,8.05,7.79,13.61,5.54,-46.83,1.39,3431929345.0,3431929345.0,0.0,0.0,7.8,-0.7
19,002190,成飞集成,32.63,10.01,2.97,413063.0,1341756976.48,2.8,32.63,31.8,32.62,29.66,15.65,11.51,6043.0,3.45,11705338462.0,11705338462.0,0.0,0.0,91.72,68.72
20,601083,锦江航运,14.29,10.01,1.3,761174.0,1074455276.0,5.08,14.29,13.63,13.77,12.99,16.42,39.21,12.96,2.06,18492974800.0,2773974800.0,0.0,0.07,53.0,50.11
21,000420,吉林化纤,4.51,10.0,0.41,2440588.0,1075050033.81,7.07,4.51,4.22,4.24,4.1,15.93,9.93,335.24,2.52,11089496227.0,11085706925.0,0.0,0.0,28.49,24.93
22,600798,宁波海运,4.07,10.0,0.37,143152.0,58262791.0,0.0,4.07,4.07,4.07,3.7,3.47,1.19,-26.43,1.25,4910594198.0,4910594198.0,0.0,0.0,37.04,34.32
23,002560,通达股份,8.26,9.99,0.75,497888.0,397693128.35,12.52,8.26,7.32,7.49,7.51,3.57,10.99,67.99,1.7,4342600588.0,3741251377.0,0.0,0.0,23.65,21.11
24,601022,宁波远洋,11.12,9.99,1.01,46308.0,51494496.0,0.0,11.12,11.12,11.12,10.11,0.98,1.86,20.78,2.44,14552002674.0,2764802674.0,0.0,0.0,40.76,38.48
25,300240,飞力达,10.8,9.98,0.98,802751.0,855618594.77,9.27,11.11,10.2,10.5,9.82,10.23,22.09,1673.27,2.78,4012879860.0,3924491893.0,0.09,1.31,66.92,64.38
26,603836,海程邦达,15.76,9.98,1.43,42429.0,66868088.0,0.0,15.76,15.76,15.76,14.33,5.3,2.07,-84.78,1.81,3234507335.0,3234507335.0,0.0,0.0,28.03,29.61
