序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,837023,芭薇股份,34.4,26.33,7.17,169584.0,550010100.53,32.1,35.39,26.65,27.0,27.23,4.2,49.49,85.57,7.21,2951520000.0,1178764504.0,2.14,0.06,122.22,143.63
2,836419,万德股份,18.01,21.44,3.18,240759.0,442087873.72,29.8,19.27,14.85,14.85,14.83,9.19,38.22,74.86,3.13,1607538453.0,1134528316.0,1.46,1.07,69.43,86.63
3,301301,川宁生物,14.02,20.03,2.34,1295955.0,1734840205.85,17.64,14.02,11.96,12.01,11.68,25.03,21.04,27.08,3.81,31224783200.0,8634810845.0,0.0,0.0,0.94,18.21
4,301108,洁雅股份,33.91,19.99,5.65,49211.0,155692586.33,20.03,33.91,28.25,28.48,28.26,8.99,14.29,67.73,1.48,2726273223.0,1167379997.0,0.0,0.0,21.32,31.69
5,301156,美农生物,23.29,17.45,3.46,152252.0,323632254.85,18.61,23.3,19.61,19.88,19.83,6.13,23.65,92.28,4.46,3278875081.0,1499300015.0,2.37,2.28,72.01,84.11
6,920068,天工股份,23.69,16.13,3.29,274253.0,587050610.9,22.06,24.0,19.5,19.8,20.4,1.73,43.74,88.84,12.43,15317954355.0,1485463943.0,1.5,-0.46,501.27,501.27
7,836547,无锡晶海,28.69,14.21,3.57,73243.0,205896129.33,24.24,30.99,24.9,24.9,25.12,5.07,20.57,29.12,3.27,2228868720.0,1021478760.0,0.77,0.31,48.58,83.44
8,836077,吉林碳谷,17.05,14.05,2.1,358151.0,591383142.67,22.88,17.6,14.18,14.5,14.95,7.13,11.3,106.61,4.05,10019974980.0,5404113730.0,-1.04,-1.45,56.42,52.78
9,833171,国航远洋,14.04,13.68,1.69,880752.0,1265515598.72,15.47,15.44,13.53,14.0,12.35,3.8,30.69,-126.35,5.8,7797920640.0,4028615824.0,-0.5,-0.21,127.55,132.07
10,873305,九菱科技,51.0,13.43,6.04,68443.0,332523495.94,27.36,55.8,43.5,44.0,44.96,2.75,18.87,131.86,9.87,3308254230.0,1850136741.0,-0.39,-0.78,109.79,171.86
11,300886,华业香料,25.63,13.26,3.0,69453.0,174219947.7,19.05,26.66,22.35,22.52,22.63,10.46,15.98,41.71,3.31,1910844650.0,1113983602.0,-0.08,0.79,24.96,36.4
12,300879,大叶股份,48.8,11.9,5.19,314080.0,1430957190.44,17.24,49.92,42.4,43.0,43.61,2.04,15.62,12.72,7.06,9877063050.0,9810188262.0,-1.41,-0.14,201.79,211.22
13,301089,拓新药业,29.34,11.86,3.11,109551.0,312646754.86,16.24,30.49,26.23,26.38,26.23,10.36,12.04,-260.38,2.4,3712815630.0,2669245023.0,-0.2,-0.31,1.88,4.08
