序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,871263,莱赛激光,22.67,23.88,4.37,177655.0,393759510.69,18.09,23.79,20.48,20.5,18.3,14.21,34.24,1867.15,6.23,2163851500.0,1176332018.0,-2.62,-3.16,33.51,87.36
2,300651,金陵体育,20.4,20.0,3.4,158761.0,307433691.49,11.12,20.4,18.51,18.51,17.0,8.33,21.17,-387.64,3.43,2626555855.0,1529511950.0,0.0,0.0,49.67,63.07
3,301024,霍普股份,54.67,20.0,9.11,57820.0,305867001.66,10.12,54.67,50.06,51.41,45.56,10.25,9.6,-98.47,8.23,3476191950.0,3291680700.0,0.0,0.0,117.98,129.71
4,300865,大宏立,27.74,19.98,4.62,78370.0,205925998.48,17.82,27.74,23.62,23.62,23.12,22.14,11.57,648.45,3.08,2654163200.0,1879330962.0,0.0,0.0,15.82,18.85
5,300238,冠昊生物,18.38,19.97,3.06,527530.0,918892735.89,22.45,18.38,14.94,14.94,15.32,11.18,19.9,81.96,8.75,4873561784.0,4873164427.0,0.0,0.0,41.38,52.66
6,300702,天宇股份,26.6,17.34,3.93,115550.0,294366906.82,15.48,26.71,23.2,23.3,22.67,12.69,5.47,26.85,2.59,9256192429.0,5616975248.0,0.64,0.53,47.78,59.66
7,301225,恒勃股份,82.3,16.31,11.54,47459.0,380611580.88,16.65,83.99,72.21,72.21,70.76,2.77,15.73,64.34,5.67,8508174000.0,2483814000.0,0.04,-0.17,175.16,210.1
8,300669,沪宁股份,26.42,14.62,3.37,21229.0,51893167.12,16.96,26.75,22.84,23.16,23.05,9.16,1.17,352.3,5.9,5091279997.0,4810760152.0,4.84,5.22,14.57,27.2
9,301287,康力源,38.22,14.53,4.85,47351.0,173471630.89,16.21,39.5,34.09,34.31,33.37,8.55,27.8,33.99,2.25,2548127400.0,650938197.0,-0.36,-3.22,27.95,36.94
10,300204,舒泰神,30.3,14.34,3.8,306208.0,889030549.99,19.25,31.6,26.5,26.5,26.5,2.06,6.49,-1549.92,15.18,14476508417.0,14300972820.0,-0.59,0.0,305.62,308.91
11,300468,四方精创,28.33,14.28,3.54,1284328.0,3623377165.35,12.63,29.68,26.55,27.05,24.79,4.97,24.24,291.42,9.41,15033293961.0,15009065861.0,0.28,-0.39,57.56,73.8
12,300703,创源股份,23.12,13.56,2.76,278200.0,612215175.75,14.83,23.48,20.46,20.46,20.36,2.44,16.4,50.85,4.74,4170659341.0,3922575799.0,0.09,-0.04,59.01,63.74
