序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,871263,莱赛激光,23.79,30.0,5.49,146593.0,320703241.11,18.09,23.79,20.48,20.5,18.3,15.63,28.25,1959.4,6.53,2270755500.0,1234448112.0,0.0,0.0,40.11,96.61
2,300651,金陵体育,20.4,20.0,3.4,158189.0,306267423.49,11.12,20.4,18.51,18.51,17.0,10.83,21.1,-387.64,3.43,2626555855.0,1529511950.0,0.0,0.0,49.67,63.07
3,301024,霍普股份,54.67,20.0,9.11,57796.0,305735793.66,10.12,54.67,50.06,51.41,45.56,13.37,9.6,-98.47,8.23,3476191950.0,3291680700.0,0.0,0.0,117.98,129.71
4,300865,大宏立,27.74,19.98,4.62,76572.0,200938346.48,17.82,27.74,23.62,23.62,23.12,28.22,11.3,648.45,3.08,2654163200.0,1879330962.0,0.0,0.0,15.82,18.85
5,300238,冠昊生物,18.17,18.6,2.85,455576.0,786768978.97,22.45,18.38,14.94,14.94,15.32,12.8,17.18,81.02,8.65,4817879087.0,4817486270.0,1.34,1.85,39.77,50.91
6,301225,恒勃股份,83.1,17.44,12.34,44317.0,354554701.96,16.65,83.99,72.21,72.21,70.76,3.43,14.68,64.96,5.73,8590878000.0,2507958000.0,-0.14,0.64,177.83,213.11
7,300204,舒泰神,30.74,16.0,4.24,273568.0,788275247.95,16.53,30.88,26.5,26.5,26.5,2.44,5.8,-1572.43,15.4,14686728341.0,14508643713.0,0.89,1.35,311.51,314.84
8,300315,掌趣科技,5.82,15.94,0.8,4327886.0,2475048570.57,17.13,6.02,5.16,5.24,5.02,19.28,16.76,142.06,3.24,15831379203.0,15033201467.0,0.52,-0.51,1.93,5.82
9,300702,天宇股份,26.2,15.57,3.53,92116.0,232559107.26,13.94,26.36,23.2,23.3,22.67,13.41,4.36,26.45,2.55,9117001566.0,5532509455.0,0.92,2.18,45.56,57.26
10,688070,纵横股份,53.78,14.16,6.67,71142.0,372802735.0,11.93,55.5,49.88,50.67,47.11,14.8,8.12,-42.16,8.69,4710052400.0,4710052400.0,1.09,2.05,14.01,52.35
11,688321,微芯生物,22.6,14.14,2.8,164916.0,360595837.0,15.61,22.98,19.89,19.9,19.8,8.09,4.04,-120.29,6.41,9216200380.0,9216200380.0,-0.26,-0.48,20.34,21.64
12,839790,联迪信息,45.66,14.01,5.61,72821.0,327297590.42,13.23,47.8,42.5,44.3,40.05,14.9,13.4,109.93,10.68,3605634133.0,2481573422.0,0.35,0.37,3.61,33.9
13,301592,六九一二,149.49,13.51,17.79,29917.0,445107226.52,8.97,153.0,141.18,141.18,131.7,38.49,17.1,-152.06,11.24,10464300000.0,2616075000.0,-0.03,-0.27,4.98,2.74
